,Unnamed: 0,Unnamed: 0.1,year,ISO2 Code,FIMM_PA_x,month,couprisk,election,broad_reserves_ratio,broad_base_ratio,foreignassets_reserves_ratio,broad_reserves_ratio_12monthsdelta,broad_base_ratio_12monthsdelta,foreignassets_reserves_ratio_12monthsdelta,inflation,current_account_12monthsdelta,moneymarket_rate_12monthsdelta,moneymarket_rate_1monthdelta,GDP_12monthsdelta,goodsandservices_12monthsdelta,reserves,reserves_1monthdelta,commodities_index,exports,imports,imports_fx,EMP,exchange_change_12m,net_debt_12monthsdelta,lending_borrowing_12monthsdelta,lending_rate_12monthsdelta,claims_private_12monthsdelta,election_p,real_deviation_hp,exchange_change,time,threshold,prob1,prob2,prob3,prob4,prob5,pred,precrisis,ENDE_XDC_USD_RATE,dummy,missing_ratio,Forecast date,FIMM_PA_y
5135,5135,5135,01/10/2013,ZA,-0.027571151,1.029827692,-0.152792404,-0.402822732,1.492430008,2.035024086,1.951746213,0.081167023,-0.000774815,0.065527049,-0.085679676,-0.004839989,-0.08362338,-0.043790168,-0.040139391,0.04899391,-0.015715455,-0.108953849,-0.031460568,-0.623461863,-0.052704119,-0.123437969,-0.149159863,-0.038148029,0.446794337,0.014085153,0.055912597,0.234097003,-0.403970468,-0.081057932,-0.018614256,2013,0.5,0.31893194,0.136592627,0.152047461,0.11485964,0.015334175,0.190128068,0,9.8617,0,0.129032258,39:52.4,4.82
5136,5136,5136,01/11/2013,AR,-0.024153323,1.316755289,-0.371450546,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,-0.059848714,0.238901058,0.015074034,0.062396806,0.002871711,-0.012113545,-0.749770304,-0.242903199,-0.25053014,-0.052123723,-0.124384631,0.719255231,0.026541891,0.454222058,0.079599427,1.316393974,-0.582457284,-0.403970468,2.07E-13,0.038866259,2013,0.5,0.56872165,0.186432937,0.152047461,0.2044825,0.082656831,0.319879028,1,6.121,0,0.35483871,39:52.4,12.19
5137,5137,5137,01/11/2013,BR,-0.025679056,1.316755289,-0.407696405,-0.402822732,0.933846712,0.599275313,0.490361842,0.098977624,-0.00227641,0.053073543,-0.088259168,0.000825712,0.20436897,0.153389494,-0.034096535,0.231845555,0.013869455,-0.098172449,-0.061040728,-0.201948068,-0.051710008,-0.128416052,0.423820754,-0.057675156,-0.266029078,0.132981428,-0.651457614,0.810385778,-0.403970468,-0.692690525,0.056686846,2013,0.5,0.14542194,0.117623079,0.152047461,0.10106552,0.017352838,0.121370177,0,2.304,0,0.064516129,39:52.4,8.9
5138,5138,5138,01/11/2013,CL,-0.027487676,1.316755289,-0.397513317,-0.402822732,1.098013594,2.21039892,0.480954889,0.048752867,-0.004007133,0.027764027,-0.107613331,-0.012614946,-0.089238703,-0.051711017,-0.083997937,-0.018322954,-0.015213993,0.307866118,-0.121794595,-0.264962164,-0.053108847,-0.125714705,0.01450156,-0.055617387,0.39134449,-0.88890259,-0.176845112,0.429549449,2.475428475,-0.057311678,0.038558339,2013,0.5,0.05996032,0.151031413,0.152047461,0.11432645,0.005012449,0.108439394,0,528.19,0,0.064516129,39:52.4,5
5139,5139,5139,01/11/2013,CN,-0.029806419,1.316755289,-0.550115634,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.102388284,0.004025957,-0.08362338,-0.051711017,-0.063794135,0.029863274,-0.008240115,0.20141935,-0.031426442,-0.378453284,-0.051737005,-0.128636583,-0.222157874,-0.118925395,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,0.142573499,-0.001335244,2013,0.5,0.049534723,0.137923758,0.152047461,0.11357704,0.005703152,0.100345173,0,6.133,0,0.322580645,39:52.4,
5140,5140,5140,01/11/2013,CO,-0.028288881,1.316755289,-0.37016022,-0.402822732,0.650209421,0.380720764,0.668220996,0.024341332,-0.010190541,0.022258684,-0.106095472,0.021645306,-0.527803634,-0.045636579,-0.100782402,0.118017174,-0.015222586,0.123818669,-0.143182074,-0.655691791,-0.051179693,-0.12641766,0.016868063,-0.076562754,0.647037429,-6.379622686,-0.341068901,0.80054796,2.475428475,-0.252207427,0.023000711,2013,0.5,0.047145348,0.066106179,0.152047461,0.11280498,3.93E-08,0.075352169,0,1926.74,0,0.129032258,39:52.4,3.272329
5141,5141,5141,01/11/2013,CZ,-0.029597733,1.316755289,-0.497307178,2.482481548,0.494317521,-0.092197505,1.466964556,0.031600452,-0.01186373,0.040088011,-0.112303709,0.115565476,-0.719592919,-0.134535542,-0.07042394,0.016874203,-0.006336608,0.116048469,-0.039205151,-0.001684672,-0.051700114,-0.12175149,0.364246069,-0.089167526,0.006118783,-0.343350273,-0.305593809,-0.326184494,-0.403970468,-0.295443796,0.067419902,2013,0.5,0.06982679,0.046057297,0.152047461,0.08955327,0.002285268,0.068479118,0,20.123,0,0.096774194,39:52.4,0.45
5142,5142,5142,01/11/2013,EG,-0.029806419,1.316755289,3.429204771,2.482481548,4.023243916,-0.055172749,1.278967399,0.053059541,-0.014831619,0.021370326,-0.066951816,0.001112733,-0.08362338,-0.051711017,-0.058635686,0.018472842,-0.012837798,-0.308278519,-0.003032061,-0.969905317,-0.054877994,-0.120896878,0.123936675,-0.04190009,0.860883131,0.181025229,0.12857881,0.239218346,2.475428475,2.07E-13,-0.000348548,2013,0.5,0.082466766,0.185073957,0.152047461,0.11383319,0.739535237,0.127124637,0,6.8833,0,0.193548387,39:52.4,
5143,5143,5143,01/11/2013,HU,-0.029806419,1.316755289,-0.475148035,-0.402822732,-0.061042554,0.117077856,0.239656872,-0.050218527,-0.011747434,-0.038722379,-0.110708924,-0.012795097,-0.08362338,-0.051711017,-0.068496449,0.010911726,-0.014606324,0.174912687,-0.100861087,0.094177113,-0.051337304,-0.123865627,0.018167859,-0.093996906,-0.163020828,0.070702427,-1.586648992,-0.716140328,2.475428475,0.411343773,0.0275737,2013,0.5,0.045198683,0.107939158,0.152047461,0.104777336,0.001701018,0.085971726,0,220.99,0,0.129032258,39:52.4,
5144,5144,5144,01/11/2013,ID,-0.027234764,1.316755289,-0.321681646,-0.402822732,0.453233376,0.12759421,0.731999986,0.056425028,-0.012047979,0.049542462,-0.079126007,0.020156105,0.427296659,0.406529479,-0.024323977,-0.149519124,-0.015246567,0.214121763,0.117005601,-0.70100864,-0.052545638,-0.125089504,0.289242911,0.017026661,0.464330565,0.22639993,0.093177322,1.327478651,-0.403970468,2.07E-13,0.066138508,2013,0.5,0.20849828,0.248373852,0.152047461,0.35044488,0.031222955,0.269105673,0,11977,0,0.161290323,39:52.4,5.545363051
5145,5145,5145,01/11/2013,IL,-0.029806419,1.316755289,-0.472290596,-0.402822732,0.307466045,0.441191215,0.896721324,-0.118838751,-0.025588177,-0.106081569,-0.110351726,-0.013682722,-0.08362338,-0.051711017,-0.053853752,0.027946096,0.002166,0.048839865,-0.039784657,-0.454456264,-0.050992785,-0.128009516,-0.123640825,-0.144181836,-0.188529117,-0.010179393,-0.842194031,-0.217287629,-0.403970468,0.488292048,-0.001700198,2013,0.5,0.038532022,0.15546396,0.152047461,0.11535162,0.004559568,0.103115867,0,3.523,0,0.129032258,39:52.4,
5146,5146,5146,01/11/2013,IN,-0.025168932,1.316755289,-0.069994047,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.064205264,0.000666981,0.215350015,1.393434146,-0.044980946,0.017451988,-0.014561614,-0.077840992,-0.043285965,-0.368368918,-0.052591335,-0.129991047,0.097136798,-0.034320911,-0.082650543,-0.009370574,-0.047896278,-0.582457284,2.475428475,2.07E-13,0.016036476,2013,0.5,0.060527362,0.105048849,0.152047461,0.10721022,0.003935809,0.09092881,0,62.3948,0,0.387096774,39:52.4,10
5147,5147,5147,01/11/2013,KR,-0.028647048,1.316755289,-0.437989531,-0.402822732,1.276170008,2.824778893,0.449410368,0.427480307,0.0133722,0.167410665,-0.112508351,-0.001150413,-0.314602826,-0.051711017,-0.065999528,0.025238119,-0.01516646,0.052062109,0.000661627,-0.435035655,-0.052998173,-0.126374627,-0.130840407,-0.117911421,-0.053338881,0.026217426,-0.445526765,-0.394756479,-0.403970468,2.07E-13,-0.002356934,2013,0.5,0.04169497,0.155896014,0.152047461,0.11487749,0.005396297,0.104156158,0,1058.2,0,0.129032258,39:52.4,2.5
5148,5148,5148,01/11/2013,MX,-0.02790505,1.316755289,-0.358121344,-0.402822732,0.09661204,0.52430383,0.956206006,0.045183066,-0.002156038,0.060997845,-0.100528691,0.112770772,-0.28916759,-0.237345567,-0.058809648,0.036113535,-0.023530402,-0.03404709,0.005846393,-0.083672429,-0.051935243,-0.124430316,0.065354541,-0.104380373,0.442373729,0.026217426,-0.491403132,0.526778376,-0.403970468,-0.303785724,0.015686214,2013,0.5,0.0778414,0.10907113,0.152047461,0.10814628,0.004844939,0.098352937,0,13.0925,0,0.096774194,39:52.4,4.1
5149,5149,5149,01/11/2013,MY,-0.028424448,1.316755289,-0.496823323,2.482481548,0.450901771,1.647346023,0.564060642,0.081760557,-3.18E-05,0.06248711,-0.104623399,-0.023117135,-0.088337247,-0.051711017,-0.057556867,0.005554833,0.217733695,-0.018214807,0.230045793,-0.363538155,-0.052886757,-0.126349674,0.100853109,-0.076425521,0.180264535,0.095097427,-0.137629891,0.371429653,-0.403970468,-0.111379362,0.021658592,2013,0.5,0.05405288,0.113864153,0.152047461,0.109776914,0.002026624,0.092564648,0,3.2265,0,0.064516129,39:52.4,2.98
5150,5150,5150,01/11/2013,NG,-0.029806419,1.316755289,-0.106006459,-0.402822732,0.203706304,0.03150613,1.254104534,0.048289298,-0.014753627,0.066816112,-0.078119111,-0.008463437,-0.08362338,-0.051711017,-0.057627738,0.01432644,-0.014933265,-0.467202138,0.391701495,-1.962604094,-0.048172865,-0.127864788,0.228247153,-0.106629293,0.283000025,-6.646532691,0.159784887,0.94422195,-0.403970468,-0.123685904,-0.000508388,2013,0.5,0.14491217,0.079949787,0.152047461,0.11395949,2.53E-08,0.112940482,0,157.28,0,0.193548387,39:52.4,
5151,5151,5151,01/11/2013,PE,-0.027824497,1.316755289,-0.319343963,-0.402822732,-0.296757587,0.140407808,0.629030813,0.011713811,-0.005833322,0.026422114,-0.103315844,0.02895785,-0.070407744,-0.256207504,-0.046323022,-0.006465687,0.004547847,-0.127828014,-0.397946798,-0.893052122,-0.052830573,-0.128463219,0.09581858,-0.063338905,-0.427753889,-0.32966258,-0.331734914,0.974017611,-0.403970468,2.07E-13,0.011556519,2013,0.5,0.03515645,0.126737149,0.152047461,0.10996953,0.005094143,0.090621042,0,2.801,0,0.129032258,39:52.4,4.2737
5152,5152,5152,01/11/2013,PH,-0.028876882,1.316755289,-0.301390066,-0.402822732,0.0684334,0.11652574,1.1069073,0.026645108,-0.013872105,0.042085975,-0.106061508,-0.002766502,-0.758592063,-0.110106457,-0.059331125,0.014088316,-0.013821459,-0.004857317,-0.017332577,-0.165853002,-0.051824414,-0.127657373,0.024502086,-0.071595328,-0.357143961,-0.863482589,0.187818851,1.151762079,-0.403970468,-0.340875985,0.012899789,2013,0.5,0.035055153,0.080630032,0.152047461,0.10307807,0.007954047,0.072921084,0,43.736,0,0.129032258,39:52.4,2.0044
5153,5153,5153,01/11/2013,PK,-0.026162978,1.316755289,0.746428607,2.482481548,4.471846296,-0.095064747,0.084023689,-0.023045146,-0.013227039,0.005333199,-0.080656567,-0.006571254,-0.360956173,-0.156455037,-0.089129748,0.032983668,-0.015249392,-0.618788261,-0.079027396,0.38311467,-0.051668304,-0.111067834,0.45760118,-0.044084357,0.019924815,0.013803007,-0.47929364,-0.077854414,-0.403970468,-1.214355955,0.016194665,2013,0.5,0.13242243,0.090737118,0.152047461,0.08791888,0.08364905,0.103692809,0,108.6055,0,0.161290323,39:52.4,7.8565
5154,5154,5154,01/11/2013,PL,-0.028621873,1.316755289,-0.488337598,-0.402822732,0.360464252,0.328961947,0.001891225,2.072715599,-0.012000394,0.933920396,-0.111294444,-0.000259531,-0.75533828,-0.102173641,-0.00200978,0.024919674,0.020129513,-0.413799577,-0.009788998,0.195080946,-0.051440911,-0.124888252,0.282310527,-0.118205573,0.193017363,0.083927698,0.055912597,-0.293099784,-0.403970468,2.07E-13,0.011112204,2013,0.5,0.06853934,0.142351314,0.152047461,0.11631167,3.44E-15,0.10906744,0,3.0846,0,0.161290323,39:52.4,2.554285714
5155,5155,5155,01/11/2013,RU,-0.026884803,1.316755289,-0.508821356,-0.402822732,0.044320055,-0.026240938,1.237787,0.042625316,-0.012544922,0.069231976,-0.086896371,-0.002367164,0.121386948,0.073204661,0.049438479,0.023890905,0.045933904,0.225594936,0.191290772,-0.206882906,-0.052591335,-0.129991047,0.043683324,-0.07211335,-0.053338881,0.026217426,0.349843345,1.12209635,-0.403970468,2.07E-13,0.035254341,2013,0.5,0.5608171,0.155541658,0.152047461,0.119286984,0.01785391,0.278548588,1,33.1916,0,0.161290323,39:52.4,6.3
5156,5156,5156,01/11/2013,TH,-0.028665598,1.316755289,-0.226329006,-0.402822732,0.329757075,1.457706742,0.788155921,-0.436671531,0.024347025,-0.373919085,-0.110314105,-0.055086675,-0.305659395,-0.03616029,-0.07416253,0.045211995,-0.036835662,0.123488056,-0.040731218,-0.691516013,-0.05330001,-0.12663832,0.09045778,-0.083651308,-0.00597851,-0.804169255,-0.036866703,0.42475765,2.475428475,2.07E-13,0.032524013,2013,0.5,0.044116676,0.102533089,0.152047461,0.111208856,0.000339184,0.085952874,0,32.0989,0,0.129032258,39:52.4,2.46
5157,5157,5157,01/11/2013,TR,-0.029806419,1.316755289,-0.377627968,-0.402822732,0.773051679,-0.063151396,-0.814283819,0.024570087,-0.015017146,0.008462472,-0.078199204,-0.031660449,-0.08362338,-0.051711017,0.088040461,-0.004569139,-9.307616403,-0.029285162,-0.063205301,-0.345394438,-0.052233815,-0.124502525,0.05242242,-0.039810491,-0.31630722,-0.062752575,0.055912597,2.488372721,-0.403970468,2.07E-13,0.014418126,2013,0.5,0.1087527,0.120601315,0.152047461,0.17643854,1,0.135264184,0,2.01925,0,0.225806452,39:52.4,
5158,5158,5158,01/11/2013,UY,-0.021725721,1.316755289,-0.402852044,-0.402822732,-0.182667907,0.553008501,1.421195917,0.009880295,-0.012553134,0.026656341,-0.072539339,-0.035088147,1.313171436,0.578182666,-0.026765928,0.121671867,0.182636854,-0.318648585,0.000907524,-0.394497926,-0.049833337,-0.12790713,0.003212973,-0.068116585,-0.028885405,-0.084995076,1.238486544,1.311227046,-0.403970468,0.210475361,-0.016912141,2013,0.5,0.11347687,0.241342777,0.152047461,0.3783821,0.208692774,0.244400579,0,21.159,0,0.096774194,39:52.4,17.42473476
5159,5159,5159,01/11/2013,ZA,-0.027575788,1.316755289,-0.085794067,-0.402822732,1.318770212,2.083780477,1.724731553,0.050908771,0.009560599,0.043501752,-0.087178873,-0.006741114,-0.077738428,-0.059615432,-0.037737938,0.037648968,-0.008357286,0.497235676,-0.020135697,-0.409751771,-0.052515225,-0.123987574,-0.174657258,-0.030422187,0.446794337,0.014085153,0.055912597,0.168566845,2.475428475,-0.328734167,0.030329456,2013,0.5,0.217206,0.091786213,0.152047461,0.11126226,0.009838567,0.140084825,0,10.1608,0,0.129032258,39:52.4,4.81
5160,5160,5160,01/12/2013,AR,-0.024130135,1.603682886,-0.368244127,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.117381121,-1.638328572,0.20158868,-0.036083748,0.054283023,-0.021894475,-0.015646208,-0.700572206,-0.205043886,-0.143868408,-0.052141789,-0.123710398,0.865438116,0.057204249,0.454222058,0.079599427,1.451841817,-0.582457284,-0.403970468,2.07E-13,0.062081359,2013,0.5,0.50562894,0.190887639,0.152047461,0.23449457,3.69E-14,0.31033705,1,6.501,0,0.35483871,39:52.4,12.24
5161,5161,5161,01/12/2013,BR,-0.025517864,1.603682886,-0.408526145,-0.402822732,0.922844553,0.647305282,0.435173043,0.062484358,0.000400443,0.035207711,-0.088364229,0.003901501,0.30948283,0.09708318,-0.035841177,0.24215705,0.006997893,-0.286617208,-0.060756745,-0.184975714,-0.051087733,-0.128052591,0.27876136,-0.031897021,-0.266029078,0.132981428,-0.518455072,0.713372415,-0.403970468,-0.923268192,0.021614583,2013,0.5,0.12058835,0.098213929,0.152047461,0.096285164,0.016724234,0.105029147,0,2.3538,0,0.064516129,39:52.4,9.247583549
5162,5162,5162,01/12/2013,CL,-0.027534051,1.603682886,-0.394501198,2.482481548,1.185232084,2.22854382,0.509852341,0.055344093,0.003682632,0.029987131,-0.109753925,-0.011345824,-0.117315317,-0.12790958,-0.047743061,-0.004465438,-0.01525976,-0.564734759,-0.200210799,-0.573834541,-0.054269036,-0.124892924,0.23231899,-0.059303192,0.39134449,-0.88890259,-0.408588428,0.408682261,-0.403970468,-0.210568289,-0.008387133,2013,0.5,0.10420346,0.121251918,0.152047461,0.112344414,0.002796161,0.112599932,0,523.76,0,0.064516129,39:52.4,4.9
5163,5163,5163,01/12/2013,CN,-0.029806419,1.603682886,-0.543312477,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.101337926,-0.027517646,-0.08362338,-0.051711017,-0.034872278,-9.32E-05,-0.025328832,0.077012334,-0.032926447,-0.144516739,-0.051720392,-0.12878885,-0.16769123,-0.121390017,-0.053338881,0.026217426,0.055912597,-0.582457284,-0.403970468,0.158878585,-0.004989402,2013,0.5,0.050868366,0.145600781,0.152047461,0.11582011,0.006033794,0.104096419,0,6.1024,0,0.322580645,39:52.4,
5164,5164,5164,01/12/2013,CO,-0.028287746,1.603682886,-0.367094513,-0.402822732,0.66773936,0.326654435,0.580064308,0.023653941,-0.011631482,0.020875392,-0.108213687,-0.005698922,-0.525170295,-0.048860844,-0.040935512,0.019176965,-0.015251048,-0.092411386,-0.062365881,-0.961381957,-0.052128544,-0.126298556,-0.033450579,-0.06386043,0.647037429,-6.379622686,-0.451335272,0.835437966,2.475428475,-0.31998538,-0.002169468,2013,0.5,0.07154855,0.064540331,0.152047461,0.11264029,3.35E-08,0.082909725,1,1922.56,0,0.129032258,39:52.4,3.274777
5165,5165,5165,01/12/2013,CZ,-0.02960237,1.603682886,-0.496248715,2.482481548,0.469389421,-0.089807816,1.462024885,0.040256369,-0.0102368,0.050074862,-0.11282541,-0.019296264,-0.594292223,-0.136376087,-0.079882184,0.01747817,-0.016084652,0.271668204,-0.061669399,-0.090542116,-0.051678897,-0.121124553,-0.346198161,-0.084477724,0.006118783,-0.343350273,-0.259974438,-0.322987628,-0.403970468,-0.526305927,-0.011380013,2013,0.5,0.10073741,0.034214719,0.152047461,0.08144513,0.00151017,0.072132418,0,19.894,0,0.096774194,39:52.4,0.44
5166,5166,5166,01/12/2013,EG,-0.029806419,1.603682886,3.843806215,2.482481548,4.071604482,-0.074105165,1.235415315,0.062879205,-0.01483483,0.023449534,-0.065463042,-0.106254604,-0.08362338,-0.051711017,-0.003271858,0.038516955,-0.015155553,-0.254615532,0.031745499,-0.778465955,-0.054241375,-0.120429494,0.157804619,-0.055947424,0.860883131,0.181025229,0.12857881,0.20195703,2.475428475,2.07E-13,0.008673165,2013,0.5,0.18181084,0.197518895,0.152047461,0.11432117,0.934738103,0.164550303,0,6.943,0,0.193548387,39:52.4,
5167,5167,5167,01/12/2013,HU,-0.029806419,1.603682886,-0.475400597,-0.402822732,-0.088985642,0.202404643,0.338501773,-0.063255664,-0.011618634,-0.058238271,-0.112939614,0.000433725,-0.08362338,-0.051711017,-0.06166227,0.019711578,-0.015339415,0.753305556,-0.124523838,0.027298329,-0.051538676,-0.123742479,-0.763849864,-0.118411291,-0.163020828,0.070702427,-1.513775458,-0.787826875,2.475428475,0.306854309,-0.024073487,2013,0.5,0.045671277,0.08596927,0.152047461,0.10170287,0.00372716,0.077781138,0,215.67,0,0.129032258,39:52.4,
5168,5168,5168,01/12/2013,ID,-0.027158204,1.603682886,-0.342069168,-0.402822732,0.41293625,0.108548421,0.653941348,0.043801469,-0.012334136,0.039452534,-0.079019247,0.021864995,0.455738067,0.06171344,-0.025351951,-0.145678655,-0.015305212,0.004432083,0.210530699,-0.267229704,-0.053646579,-0.125091132,0.055319676,0.023800316,0.464330565,0.22639993,0.149233932,1.208310124,-0.403970468,2.07E-13,0.017700593,2013,0.5,0.26263377,0.243590819,0.152047461,0.38124454,0.017075548,0.295823043,0,12189,0,0.161290323,39:52.4,5.710452723
5169,5169,5169,01/12/2013,IL,-0.029806419,1.603682886,-0.471742262,-0.402822732,0.319937095,0.440734599,0.932358528,-0.293380548,-0.054274368,-0.273825817,-0.107821916,-0.054490277,-0.08362338,-0.051711017,-0.058909627,0.418998986,-0.006231703,-0.058478262,-0.052776018,0.30007392,-0.053460084,-0.127645493,-0.152987822,-0.141609142,-0.188529117,-0.010179393,-0.997002557,-0.363568641,-0.403970468,0.600687458,-0.014760148,2013,0.5,0.045896072,0.165780825,0.152047461,0.121706724,0.003440681,0.111127874,0,3.471,0,0.129032258,39:52.4,
5170,5170,5170,01/12/2013,IN,-0.025725431,1.603682886,-0.467829337,-0.402822732,-0.778939673,-0.751866829,-0.874947835,0.001513601,-0.016362695,0.007938904,-0.062404679,-0.03199812,0.019506815,-0.508902395,-0.018530176,-0.004812003,-0.01529301,0.061203523,-0.028419334,-0.368368918,-0.052591335,-0.129991047,-0.18021928,-0.041487363,-0.082650543,-0.009370574,-0.047896278,-0.582457284,2.475428475,2.07E-13,-0.007978229,2013,0.5,0.0571749,0.097762427,0.152047461,0.107097685,0.002484026,0.087345004,0,61.897,0,0.387096774,39:52.4,8.8
5171,5171,5171,01/12/2013,KR,-0.028647048,1.603682886,-0.442481821,-0.402822732,1.25504639,3.021546482,0.500968533,0.183407812,0.002955872,0.07942155,-0.113101815,0.000420108,-0.239113865,-0.051711017,-0.062680074,0.027477651,-0.015160112,0.063753488,0.01621099,-0.082121969,-0.052000877,-0.126048384,-0.140831771,-0.11360389,-0.053338881,0.026217426,-0.399345602,-0.420097292,-0.403970468,2.07E-13,-0.002646003,2013,0.5,0.045156896,0.162636863,0.152047461,0.11608344,0.01312532,0.107959067,0,1055.4,0,0.129032258,39:52.4,2.5
5172,5172,5172,01/12/2013,MX,-0.0279607,1.603682886,-0.369611903,-0.402822732,0.088074828,0.509847128,0.919341256,0.0443036,-0.001598142,0.05938424,-0.100683628,0.00452456,-0.329252975,-0.163221109,-0.074585464,0.009990481,-0.016623921,-0.006858959,0.054725085,-0.23462153,-0.052703878,-0.123698231,-0.082967366,-0.103949185,0.442373729,0.026217426,-0.748442964,0.544571921,-0.403970468,-0.128187186,-0.001222074,2013,0.5,0.06722908,0.124239944,0.152047461,0.11087674,0.005206844,0.10078192,0,13.0765,0,0.096774194,39:52.4,3.98
5173,5173,5173,01/12/2013,MY,-0.028419811,1.603682886,-0.487694556,-0.402822732,0.432541769,1.694332337,0.574109384,0.068957585,0.002242307,0.054804016,-0.103704384,-0.001417723,-0.074132162,-0.038926023,-0.060932839,0.012693918,0.006275593,-0.108488803,0.365524489,-0.146951157,-0.051555162,-0.126013648,0.125270388,-0.06998728,0.180264535,0.095097427,-0.160535423,0.357356568,-0.403970468,-0.303008581,0.017046335,2013,0.5,0.05977048,0.140680599,0.152047461,0.11453515,0.008823499,0.104995411,0,3.2815,0,0.064516129,39:52.4,2.99
5174,5174,5174,01/12/2013,NG,-0.029806419,1.603682886,-0.101687403,-0.402822732,0.22194879,0.071374896,1.247726337,0.085163699,-0.014636828,0.111001666,-0.078814673,-0.009778614,-0.08362338,-0.051711017,-0.033428837,0.01432644,-0.01526206,-0.142253367,0.661669701,-2.279200682,-0.048677739,-0.127855212,0.015384208,-0.106724666,0.283000025,-6.646532691,0.219940699,0.950720066,-0.403970468,-0.158168844,-0.000127162,2013,0.5,0.13530183,0.079570913,0.152047461,0.114034325,1.87E-08,0.109635689,0,157.26,0,0.193548387,39:52.4,
5175,5175,5175,01/12/2013,PE,-0.027836229,1.603682886,-0.317057976,-0.402822732,-0.293990654,0.093765578,0.624916134,0.012324867,-0.006840897,0.027364307,-0.102296168,0.005030465,-0.080564571,-0.07426552,-0.046999965,-0.047161115,-0.011993711,-0.220882204,-0.489928513,-0.766789015,-0.052646379,-0.128292728,0.052078409,-0.058442891,-0.427753889,-0.32966258,-0.549674883,1.001026854,-0.403970468,2.07E-13,-0.002142092,2013,0.5,0.035477985,0.12737894,0.152047461,0.10971543,0.005207948,0.090857452,0,2.795,0,0.129032258,39:52.4,4.2484
5176,5176,5176,01/12/2013,PH,-0.02887229,1.603682886,-0.319352407,-0.402822732,0.05454401,0.082461601,1.068304009,0.02502977,-0.014216042,0.03979087,-0.105569351,-0.017817909,-0.750155062,-0.032893271,-0.039731572,0.036849211,-0.014855565,-0.125862934,-0.020202729,0.187442108,-0.053589204,-0.128013825,0.124911443,-0.067376289,-0.357143961,-0.863482589,0.153407516,0.878979581,-0.403970468,-0.334856065,0.015502104,2013,0.5,0.031925835,0.080362803,0.152047461,0.10433751,0.007354889,0.072208717,0,44.414,0,0.129032258,39:52.4,2.0143
5177,5177,5177,01/12/2013,PK,-0.025654524,1.603682886,-0.260178189,-0.402822732,4.94824457,-0.120710601,0.184082961,-0.023382114,-0.012954106,0.005264484,-0.072239142,-0.006571254,-0.058596329,0.479976787,-0.089129748,0.03265858,-0.015249392,-0.621292359,-0.064405207,-0.66728425,-0.05414047,-0.112920984,0.126838601,-0.062514052,0.019924815,0.013803007,-0.389729164,-0.069551919,-0.403970468,-1.30761137,-0.026953515,2013,0.5,0.06871478,0.131203346,0.152047461,0.10596344,0.291347209,0.101960522,0,105.6782,0,0.161290323,39:52.4,8.9529
5178,5178,5178,01/12/2013,PL,-0.028622449,1.603682886,-0.491342332,-0.402822732,0.413363162,0.413065353,0.03954095,-0.207771313,-0.009753264,-0.085315082,-0.112531573,-0.032210553,-0.741842469,-0.053563914,-0.081401043,0.338967344,-0.014504245,-0.304866033,-0.04911655,0.03131998,-0.05134224,-0.124158652,-0.056974272,-0.12063885,0.193017363,0.083927698,0.055912597,-0.336329271,-0.403970468,2.07E-13,-0.023536277,2013,0.5,0.083816074,0.130370769,0.152047461,0.11362234,0.006633052,0.109269727,0,3.012,0,0.161290323,39:52.4,2.553043478
5179,5179,5179,01/12/2013,RU,-0.026977552,1.603682886,-0.511701314,-0.402822732,0.05289843,-0.014409567,1.253031254,0.037302358,-0.012018017,0.061126802,-0.086318462,-0.043956979,-0.08362338,-0.172661117,-0.050596907,0.015511572,-0.015212034,-0.136462379,0.390918336,-0.637265042,-0.052591335,-0.129991047,-0.094812032,-0.067692896,-0.053338881,0.026217426,0.103824386,1.035416757,-0.403970468,2.07E-13,-0.013931236,2013,0.5,0.3569882,0.136234342,0.152047461,0.11281595,0.007210741,0.202012827,1,32.7292,0,0.161290323,39:52.4,6.1
5180,5180,5180,01/12/2013,TH,-0.028667389,1.603682886,-0.25055751,-0.402822732,0.310302689,1.395447472,0.741220459,0.153960396,0.003894815,0.139345762,-0.110132852,-0.072057513,-0.269821475,-0.057694828,-0.06451877,0.047403281,-0.017090271,-0.168117718,-0.008229194,-0.397387909,-0.053219049,-0.126220473,0.205080595,-0.070870466,-0.00597851,-0.804169255,0.015490517,0.403331397,2.475428475,2.07E-13,0.022265561,2013,0.5,0.049465947,0.110054676,0.152047461,0.11221853,0.002121023,0.090579717,0,32.8136,0,0.129032258,39:52.4,2.456136364
