BCAXF_BP6_USD,FIGB_PA,credit_government,credit_private,debt_service,House_prices,gdp_growth,credit_growth,inflation,stock_growth,credit_gap,house_gap,house_growth,Country_AT,Country_BE,Country_DE,Country_DK,Country_ES,Country_FI,Country_FR,Country_GB,Country_GR,Country_IE,Country_IT,Country_LU,Country_NL,Country_PT,Country_SE,three_year
-40756.8445,4.326666667,36.5,205.8,24.7,150.9397325,0.036520518,0.067981318,0.039591233,0.107741449,176.1281533,,0.018660124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3469.600128,4.313776525,34.5,145.2,16.1,106.2227247,0.059081052,0.035663338,0.027361575,0.28196942,148.7593563,98.83785477,-0.005101659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-28389.0764,4.792533333,44.3,186.6,20.2,115.5843243,0.027405725,0.024149286,0.022690438,0.049759142,173.1387847,,0.039416687,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-16388.2571,4.513333333,105.6,101.6,,124.2994524,0.011598098,0.097192225,0.036374746,0.220222536,95.63033361,,0.048821416,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-11012.31659,4.52622,105.3,112.8,13.5,118.9250392,0.002245528,0.075309819,0.023517414,-0.020467267,106.1484552,104.3582658,0.024006396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2392.704602,4.067159907,33.1,145.2,16.2,104.1831534,0.030207258,0.026874116,0.038224822,0.032296465,149.7496822,98.90434978,-0.013190177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-26646.17536,4.5203,43.8,189.2,20.3,114.4682305,0.020334786,0.045303867,0.025475131,-0.063098231,173.7150879,,0.008977392,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-14116.45397,4.393333333,106.6,105.1,,120.1824685,0.018045461,0.127682403,0.042554626,-0.064605803,96.97832598,,-0.032213128,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-24677.50595,4.3773,108,116.5,13.7,118.4262798,0.006309549,0.104265403,0.030549864,-0.201009612,106.9182974,104.572583,0.017788391,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-1501.174095,4.492050289,32.6,149.4,17,102.0233286,0.020199972,0.041841004,0.040666085,-0.136587589,150.7496878,98.97017738,-0.039192346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-35756.26638,4.907266667,43.9,188.2,19.9,109.9361329,0.014592959,0.032364235,0.033613445,-0.083891155,174.2579034,,-0.04200985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-15185.68517,4.816666667,103.8,108.3,,117.9514205,-0.012253263,0.130480167,0.047517922,-0.168893608,98.31328082,,0.016289477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-9096.763387,4.78063,105.1,116.9,13.7,118.3894459,-0.001767276,0.080406654,0.035669096,-0.25289311,107.6737285,104.7783624,0.011924553,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2624.665966,4.554749231,29.2,152.6,17.9,103.2798775,0.010072091,0.061934586,0.045686938,-0.289631857,151.7581728,99.03525179,-0.030441117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-30844.22398,4.782066667,47.3,188.7,20,103.6600158,-0.012555652,0.016702586,0.0448,-0.157790307,174.7670176,,-0.099799817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-8397.708988,4.966666667,106.5,111.4,,114.90592,-0.003100787,0.134419552,0.047298041,-0.334289375,99.63380257,,-0.053729116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-14676.98164,4.903333333,105.5,116.9,14,118.7586596,-0.006850256,0.070512821,0.0397384,-0.311611384,108.4138478,104.9753967,0.008046383,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2196.592975,4.044969565,34,156.6,18.7,97.2326262,-0.02818923,0.078512397,0.038046897,-0.51654223,152.7739267,99.09949483,-0.084634418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-29773.8546,4.153266667,54.3,195.1,20.3,97.03499465,-0.034545124,0.045551983,0.036846276,-0.340292312,175.2423242,,-0.160483091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-13597.20537,5.033333333,108.3,113.4,,115.9778763,-0.014404668,0.116141732,0.029023704,-0.606615988,100.9385728,,-0.066947809,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-18377.51659,4.663333333,107.9,116.3,13.8,118.5581862,-0.035360865,0.031028369,0.02797204,-0.471909373,109.137826,105.1635123,-0.003084742,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
147.2726451,3.871225758,38.8,161.8,18.4,99.68229868,-0.090948933,0.114325069,0.01622459,-0.524565592,153.7957454,99.16283896,-0.043201368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-23174.82857,3.5365,56.7,194.8,19.2,95.26607496,-0.059359907,0.029598309,0.029574132,-0.311920472,175.6838249,,-0.16775096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-9243.409614,5.723333333,116.9,114.1,,109.93848,-0.070669155,0.085632731,0.015479031,-0.612435465,102.2263637,,-0.085236962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-19286.24128,4.54,114.4,119.8,13.3,118.8059077,-0.075534717,0.02832618,0.014822155,-0.477096545,109.844899,105.3425704,0.003205605,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
-1102.908736,3.891516541,35.6,167.7,18.1,100.2027222,-0.093155478,0.12248996,0.002153816,-0.41547927,154.8224545,99.22521195,-0.017845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-26164.17398,3.5833,59.9,190.8,18.3,92.08351539,-0.057448777,0.01381509,0.02013163,-0.288522297,176.0916742,,-0.162390809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-9063.841731,4.463333333,117,123.7,13.2,118.278727,-0.069394866,0.058169376,0.008549065,-0.395166734,110.534358,105.5124655,-0.000935209,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1381.885244,3.674826463,39.5,165.2,17.1,100.317958,-0.080446175,0.082568807,-0.007638241,-0.266726112,155.8529411,99.28654289,-0.028678573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-17521.56581,3.731533333,64.9,194.2,18.6,94.54231169,-0.037904601,0.029146794,0.013016845,-0.118444815,176.4661743,,-0.087957773,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-6193.218682,4.193333333,121.7,123.9,12.9,117.6439552,-0.043892869,0.05988024,0.001209514,-0.229215449,111.2055712,105.6731257,-0.0093863,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
76677.16477,3.19,75.8,121.8,11.3,96.11649929,-0.026832661,0.027848101,0.004052692,0.166028901,118.7227071,,0.021421041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3981.144614,3.517813131,43.4,165.9,16.9,102.8655642,-0.066698175,0.059386973,-0.010384812,0.081956234,156.886192,99.3467633,0.057932591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-17677.43036,3.738733333,67.7,193.6,18.1,97.25314344,-0.014941694,-0.007688365,0.016048911,0.23089848,176.8077408,,0.002248146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-5815.706008,4.056666667,120.6,125,12.8,117.2890255,-0.021931198,0.074806535,0.006559743,0.125754318,111.8580082,105.8245113,-0.01070496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5983.842641,3.646666667,85.5,146.6,,79.84971118,-0.000844014,0.018055556,0.014027484,0.528863684,140.7158179,,0.052859429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-327.749181,3.703333333,109.9,204.5,19.5,94.01181372,0.02248076,0.041242363,0.009888661,0.362905673,188.8528914,,0.024225084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48606.44815,3.176666667,76.3,120.8,11.2,93.96558943,0.025226692,0.006666667,0.008110898,0.335590285,118.409197,,0.004609953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-510.0819387,3.378804882,46,169.8,16.5,101.1813448,0.005808214,0.049443758,0.001616899,0.378543502,157.9212656,99.40580728,0.015038238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-18378.00429,4.052133333,73.7,195.3,18,100.5422004,0.007585885,0.002566735,0.023362696,0.34161692,177.1169261,,0.055383046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-24870.21633,4.026666667,123.2,125.3,12.9,118.5819182,0.008686916,0.04590985,0.012901645,0.305985248,112.4912367,105.9666121,-0.001885339,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
898.4208111,3.29,90.2,147.9,,82.28384476,0.024010588,0.02211472,0.01952282,0.271778043,140.9957318,,0.080795041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8933.378079,3.44,110.6,203.2,19.6,94.74734432,0.034864033,0.017017017,0.021755879,0.267138292,190.2463034,,0.041845354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38089.48429,2.776666667,78.6,119.9,11.1,93.51803715,0.047641016,-0.013168724,0.01112983,0.252247365,118.0901875,,-0.002426231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5002.561738,2.99,49.2,251,29.4,101.0127582,0.022938073,0.023236853,0.021889821,0.392906501,224.9590551,,-0.02928135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-632.1982429,3.105839683,49.4,173.3,16.7,103.5898958,0.038954776,0.033392964,0.009325548,0.216192703,158.9572905,99.46361773,0.033803209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-15704.26859,3.8262,77.3,191.7,17.7,100.3733773,0.023286992,0.004716981,0.025426945,0.260209485,177.3944124,,0.090025472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-15579.40473,4.026666667,122.5,125.7,12.9,118.464696,0.022261121,0.016168149,0.014046934,0.098768991,113.1049257,106.099447,0.001572295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
487.0139798,3.223333333,21.4,366.5,,84.51486281,0.069170017,-0.001634432,0.022084839,0.340037058,,,0.006284699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
11962.84797,3.08,63.8,262.1,27.6,120.7383345,0.019390829,0.078600823,0.009704471,0.329569555,257.3044171,,-0.021246352,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
875.3247091,2.88,90.1,147.2,,83.74705497,0.027091121,0.00752909,0.017967849,0.065652491,141.2638945,,0.107790235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973.443703,3.146666667,109.8,198,19.4,95.43174006,0.028636286,-0.02173913,0.026000734,0.125720039,191.6319366,,0.032490229,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41142.84341,2.423333333,79.4,118.5,11.1,93.41806239,0.046927752,-0.027093596,0.01110739,0.132473732,117.7662562,,-0.015470885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6401.425041,2.523333333,49.8,246.6,28.1,101.0352099,0.031888889,-0.013994402,0.023705325,0.261023678,226.1182967,,-0.021211504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
409.3448345,2.685939394,48.6,173.4,16.7,104.0791315,0.022885528,0.049636804,0.010704545,0.118085917,159.9934864,99.52014199,0.037492525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3124.257385,2.7816,92.9,171.5,16.9,103.3907198,0.021794441,0.006455399,0.015430225,0.058941295,170.2077731,,0.039649564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-27054.32542,3.2896,81.9,191.7,17.6,99.61511181,0.017802817,-0.012873326,0.023431595,0.125502539,177.641022,,0.0536564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
983.5366243,2.766666667,21.2,357.1,,86.33773731,0.052693875,-0.069324993,0.023577024,0.095605148,,,0.03945625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14148.50072,2.643333333,63.5,263.1,27.5,119.4445485,0.016892358,0.066909976,0.015592093,0.131548485,258.5183872,,-0.016468475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3716.225891,3.086666667,87.5,147.5,,84.95233962,0.022264325,0.010273973,0.020987674,0.074573517,141.5205081,,0.108913462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2239.78673,3.56,104,194.5,19.4,96.44354827,0.02387668,-0.055366683,0.029943192,0.07952487,193.0096765,,0.044355295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68329.11538,2.596666667,85.9,115.4,10.8,91.68578548,0.047093846,-0.052545156,0.013790758,0.152265907,117.4379947,,-0.046097328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6475.701088,2.706666667,45.9,242.4,27.7,101.0977984,0.028564522,-0.040759794,0.02585579,0.267071201,227.2417207,,-0.019377017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3525.374998,2.881054834,49.4,170,16.3,103.2523737,0.050090729,0.024713683,0.02578807,0.179561367,161.029184,99.57533772,0.00376034,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-5926.285506,3.020533333,90.5,172.6,17,105.2675371,0.022153023,0.002905288,0.016419133,0.034393278,171.1600622,,0.049813959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-21976.46877,3.329766667,81.1,187.7,17.2,99.27178137,0.019840764,-0.030475207,0.02745393,0.100568918,177.8576876,,0.020756531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2053.703782,7.696666667,78.9,317.4,,103.6960985,0.02976507,0.000315159,0.008722959,-0.091048744,264.8248849,,-0.089792698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
681.1493363,2.996666667,20.1,349.4,,86.75075192,0.041720018,-0.089392755,0.025530185,0.081562627,,,0.038025925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18495.55846,2.843333333,63,264.8,27.4,118.2333694,0.018560966,0.053720653,0.016876082,0.084362126,259.7257436,,-0.023298419,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8255.334915,2.903333333,40.4,222.8,22.3,86.90992266,0.082333097,-0.054329372,0.018903739,0.19848323,211.3529567,84.41544325,0.021696623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3868.673069,3.633333333,85.2,145.3,,84.45154949,0.055682819,-0.008867667,0.028733827,0.18207978,141.7658212,,0.057631245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-6474.692233,4.186666667,105.6,195.6,19.6,97.18397004,0.025536389,-0.043520782,0.03376369,0.066034104,194.3794579,,0.033742103,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56775.65006,3.136666667,83.6,111.5,10.5,94.00665178,0.063839445,-0.076986755,0.018773029,0.200422995,117.1060001,,0.000436994,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4867.564233,3.19,47,241.4,27.5,99.01751166,0.026218153,-0.051846033,0.027017291,0.23392627,228.3295742,,-0.029365167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-819.6423611,3.376271014,47.1,168.9,16.5,102.4456487,0.052131836,-0.005300353,0.032229866,0.121367829,162.0638173,99.62917396,0.012495425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-15749.37249,3.552566667,90.6,172.8,17.1,106.4682401,0.030293188,0.003484321,0.017961526,0.065754921,172.1154619,,0.04813164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-13162.78746,3.781933333,80.2,186,17,99.59405346,0.014162256,-0.047619048,0.035553892,0.097228652,178.0454504,,-0.009430338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1759.233934,9.173333333,82.7,320.2,,104.81079,0.0093907,-0.015677836,0.022464022,-0.038062353,267.5114816,,-0.056727884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1150.214651,3.406666667,19.7,343.9,,88.15687395,0.043054528,-0.090933122,0.03488072,-0.014294387,,,0.011324139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20009.57602,3.353333333,61.7,266,26.9,117.179224,0.02766102,0.034616881,0.018641518,0.09946601,260.9256781,,-0.031047073,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-5074.939532,7.363333333,92.7,217.2,20.2,106.5849418,-0.000903409,0.022117647,0.037311016,0.01909534,201.3468561,,-0.003873378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9068.014347,3.346666667,38.3,223,22,85.83424312,0.056778971,-0.041272571,0.026122676,0.172112117,212.7938018,85.01465775,0.002227847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-309.3983095,3.573333333,86,145.1,,85.63513941,0.036109662,-0.018931711,0.033140952,0.148149333,142.0001279,,0.040728465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2990.370638,4.213333333,105.1,199.3,20.2,97.76933406,0.018386057,-0.019192913,0.034793537,0.051844194,195.741227,,0.031895245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48151.01133,3.096666667,83.5,110.6,10.4,93.31546526,0.037877131,-0.077564637,0.020013339,0.169286466,116.7708541,,-0.002166126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5956.406424,3.172333333,48.8,241.5,26.7,98.7417159,0.022720684,-0.037848606,0.030346305,0.102729467,229.3822216,,-0.022482728,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-8746.305031,5.376666667,65.3,215.1,20.9,125.2383271,-0.005126137,-0.013755158,0.034922265,0.022722078,189.262848,,-0.074676464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2979.587054,3.390813636,47.4,168.7,16.7,103.5261495,0.019074144,-0.026543566,0.033484479,0.058991847,163.0968896,99.68162896,-0.000615372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-9581.654248,3.536566667,92.2,175.3,17.3,107.8802565,0.024977571,0.020372526,0.020657673,0.091321532,173.0736426,,0.051919393,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-2786.50844,3.560533333,84.4,185.1,16.9,97.49454408,0.017036787,-0.034428795,0.037379719,0.102403577,178.2054275,,-0.028681243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
867.7543286,10.62,80.7,318.5,,99.46354079,0.009197208,-0.028963415,0.028213166,-0.061184966,270.1256569,,-0.091772096,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
408.2041157,3.34,19.6,351.8,,89.27767592,0.015587998,-0.040109141,0.036146334,-0.057918636,,,0.05635474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18953.88435,3.443333333,63.4,270.4,27,115.8335043,0.02085212,0.031667303,0.021180908,0.056710075,262.1174213,,-0.040623637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-6365.790217,9.896666667,97.2,220,20.9,104.2435414,-0.011663597,0.025163094,0.037617154,0.072814759,201.9337579,,-0.021818285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7138.622597,3.07,38.6,223.5,22.2,85.0379007,0.02830873,-0.032886196,0.032542418,0.129235023,214.222397,85.61725424,-0.000325941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1206.448388,2.943333333,88.9,144.9,,86.23578621,0.019299601,-0.015625,0.035398273,-0.01390411,142.2237501,,0.029717239,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1152.765673,4.07,107.3,200.9,20.5,98.39570422,0.01661849,0.014646465,0.03636624,-0.088297313,197.0949393,,0.031058473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54858.08407,2.26,86.1,110.6,10.3,92.72720212,0.036654847,-0.066666667,0.021970742,-0.001529115,116.4330949,,-0.007395361,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6096.03881,2.526666667,54.7,247,27.1,95.33068849,-0.001858015,0.00162206,0.027075169,-0.086856308,230.4001277,,-0.056460727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-7755.808234,5.423333333,66.4,214.8,20.9,122.6150834,-0.006626318,-0.008310249,0.030653649,-0.163670328,189.721958,,-0.077424229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
438.6398439,2.732679058,50.3,168.4,16.8,103.9059418,0.027988553,-0.028835063,0.038307372,-0.137779302,164.1279569,99.732688,-0.00166402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-689.8383309,3.009433333,94.4,177.4,17.6,108.7056582,0.019239135,0.034402332,0.021386612,-0.05369398,174.0342798,,0.051406339,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-22667.51838,2.867,89.8,183.6,16.8,96.6791934,0.017073872,-0.042253521,0.04098966,0.028496475,178.3387976,,-0.029472621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2233.483491,10.17666667,107.7,323.8,,91.31914361,-0.002960505,0.023064771,0.024255024,-0.067361699,272.667002,,-0.148559798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
569.0537627,2.63,19.7,351.6,,89.68761634,0.023930416,-0.015401848,0.031703424,-0.160363271,,,0.038799708,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19965.73193,2.73,66.2,271.9,27.8,114.4195966,0.013813618,0.033447358,0.028704478,-0.067839624,263.3002433,,-0.042069329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1314.974218,11.47333333,100.6,220.5,21.3,103.3238489,-0.021589252,0.037647059,0.032045631,-0.061688431,202.4709574,,-0.031150147,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9661.607026,2.25,38.9,225,23,84.01261104,0.031743548,-0.014454665,0.033166617,-0.057880489,215.638504,86.2231922,-0.016460072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4447.562314,3.126666667,88.4,145.2,,87.32914648,0.008781738,-0.01559322,0.034139866,-0.256038475,142.4370332,,0.027978121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450.2836656,4.463333333,106.6,204.1,20.9,98.73229873,0.011908634,0.049357326,0.036331934,-0.164914561,198.4405779,,0.023731504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72186.94274,1.933333333,85.3,110.5,10.4,92.75231438,0.019801982,-0.042461005,0.022229644,-0.149785926,116.0932131,,0.011632435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5762.127067,2.033333333,52.5,248.9,27.3,93.2240396,0.007140265,0.026815182,0.025914093,-0.17748546,231.3838512,,-0.077882594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-10011.82173,5.663333333,69.4,214.3,20.8,118.2935056,-0.021556693,-0.00787037,0.027535893,-0.188901462,190.1211401,,-0.109155246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-1436.64049,2.523736941,52.1,169.2,17.2,101.3178961,0.00665086,-0.004705882,0.032658198,-0.260559247,165.1566184,99.78234599,-0.018735429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-3487.737983,3.1863,93.5,178.7,17.8,108.2783313,0.013533348,0.035341831,0.024423576,-0.177039532,174.997066,,0.028601355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-12825.4815,2.3345,94.9,181.5,16.5,97.16614321,0.017471817,-0.033031433,0.040263543,-0.058254167,178.4467923,,-0.021210843,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1487.01462,8.436666667,106.9,325.2,,84.77608186,-0.001763897,0.024574669,0.027326185,-0.027096856,275.1354814,,-0.182456398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1459.564293,2.316666667,19.4,356,,91.07669641,0.019609383,0.018889525,0.033721223,-0.279876404,,,0.049866363,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22440.03477,2.43,67.6,276.6,28.1,112.4847487,0.000352455,0.044561934,0.025075189,-0.135988398,264.4734778,,-0.048620966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-2025.544227,12.23,96.4,220,21.6,100.3239232,-0.033189968,0.018990273,0.03914378,-0.203259568,202.9590202,,-0.055969409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5569.744088,1.756666667,41.2,227.6,22.9,82.45971686,-0.006398995,0.021543986,0.026636598,-0.157736463,217.0419557,86.83242967,-0.051204807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3165.637731,3.046666667,89.6,144.5,,87.57734209,0.016318878,-0.00550585,0.025850791,-0.233786473,142.6403435,,0.037012851,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-939.8601462,3.78,111.6,205.5,21,99.32523946,0.007471171,0.050613497,0.035572707,-0.102546406,199.7781552,,0.022033155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61853.80853,1.833333333,86.4,110,10.1,92.29863535,0.014922184,-0.013452915,0.021388602,-0.088508973,115.7516542,,-0.018169102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2314.785277,1.823333333,50.6,251.1,27.4,92.71978851,0.005558255,0.04018227,0.027008067,-0.094317232,232.3340787,,-0.063602115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-14255.36109,5.23,73.6,215,20.7,116.9589464,-0.022645719,0.003734827,0.019569145,-0.207790966,190.4620217,,-0.07984541,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-2732.323422,2.307459596,52.8,170.2,17.3,104.1339302,0.00275512,0.007696862,0.030767745,-0.216208751,166.1825063,99.83060824,0.016479778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-12075.30218,3.0485,97,180.6,17.9,107.1209878,0.010017368,0.045138889,0.023143315,-0.136511866,175.9617199,,0.006130915,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-21757.71344,2.2175,94.1,183.6,16.9,95.3450465,0.013676324,-0.012903226,0.031080593,-0.021764492,178.5306839,,-0.04266326,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-924.1302692,7.21,113,323.3,,80.61477833,-0.005024946,0.009681449,0.021970477,0.075430099,277.5314541,,-0.230854205,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2675.862317,2.053333333,22.4,368.1,,89.74309136,-0.017762243,0.070369293,0.028716999,-0.250660074,,,0.017993122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22848.95705,2.227666667,67.7,278.4,28.6,109.9917153,-0.01136575,0.046616541,0.024784754,-0.110046756,265.6365253,,-0.061337739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-3104.063914,13.22333333,104.7,226.1,22,99.83442621,-0.036744466,0.040976059,0.034182668,-0.219093032,203.3986511,,-0.063334608,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8205.726537,1.846666667,39.7,233,23.8,82.17029434,0.004256514,0.044843049,0.017624529,-0.071960345,218.4326573,87.44491915,-0.042686329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-330.6066097,2.536666667,92.8,145.6,,87.86714247,0.001762213,0.003445899,0.022229344,-0.255695098,142.8340686,,0.026064103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501.92999,3.33,114,208.2,20.9,99.23455857,0.003859642,0.044656297,0.02748187,-0.092476885,201.1077274,,0.014986545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56655.46525,1.42,89,110.4,10,93.52166672,0.00413748,-0.001808318,0.018639664,-0.132816428,115.4088209,,0.002209724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
