;year;ISO2 Code;ENDE_XDC_USD_RATE;exchange_change;exchange_change_12m;pred;precrisis;<0.1;>0.1;>0.2;>0.3;>0.4;>0.5;>0.6;>0.7;>0.8;>0.9;;;;;;;;;;;;;
207;01/05/1991;CD;1.45E-08;0.131403025;6.853334318;0.9712414;1;;0.131403025;0.131403025;0.131403025;0.131403025;0.131403025;0.131403025;0.131403025;0.131403025;0.131403025;;;;;;;;;;;;;
208;01/05/1991;CL;341.95;-0.015912655;0.150920534;0.021457901;0;-0.015912655;;;;;;;;;;;;;;;;;;;;;;
209;01/05/1991;CO;618.61;0.016692845;0.258258075;0.024578555;0;0.016692845;;;;;;;;;;;;;;;;;;;;;;
210;01/05/1991;CR;121.2;0.025985275;0.360651137;0.07220566;0;0.025985275;;;;;;;;;;;;;;;;;;;;;;
211;01/05/1991;CZ;;0.002960897;;0.29999;0;;0.002960897;0.002960897;;;;;;;;;;;;;;;;;;;;
212;01/05/1991;DO;13;0;0.744966443;0.06880721;0;0;;;;;;;;;;;;;;;;;;;;;;
213;01/05/1991;DZ;17.817;0.003822058;1.11111901;0.53775275;1;;0.003822058;0.003822058;0.003822058;0.003822058;0.003822058;;;;;;;;;;;;;;;;;
214;01/05/1991;EG;3.2451;0.012350749;1.950090909;0.08591361;0;0.012350749;;;;;;;;;;;;;;;;;;;;;;
215;01/05/1991;ET;2.07;0;0;0.11922008;0;;0;;;;;;;;;;;;;;;;;;;;;
216;01/05/1991;GH;0.036630037;0.007272727;0.124542125;0.13192917;0;;0.007272727;;;;;;;;;;;;;;;;;;;;;
217;01/05/1991;GT;4.90112;-0.013270786;0.146951795;0.031932298;0;-0.013270786;;;;;;;;;;;;;;;;;;;;;;
218;01/05/1991;HR;;-0.004938858;;0.32665795;1;;-0.004938858;-0.004938858;-0.004938858;;;;;;;;;;;;;;;;;;;
219;01/05/1991;HU;75.4634;0.018242965;0.166358578;0.046414454;0;0.018242965;;;;;;;;;;;;;;;;;;;;;;
220;01/05/1991;ID;1947;0.003623188;0.060457516;0.039182708;0;0.003623188;;;;;;;;;;;;;;;;;;;;;;
221;01/05/1991;IL;2.386;0.017249005;0.177109028;0.029723622;0;0.017249005;;;;;;;;;;;;;;;;;;;;;;
222;01/05/1991;IN;20.9588;0.023262333;0.20111178;0.1435619;1;;0.023262333;;;;;;;;;;;;;;;;;;;;;
223;01/05/1991;IQ;1938.668292;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
224;01/05/1991;IR;68.306;0.01471768;-0.021642293;0.14328131;0;;0.01471768;;;;;;;;;;;;;;;;;;;;;
225;01/05/1991;KE;27.8113;0.044589244;0.208115411;0.047671817;0;0.044589244;;;;;;;;;;;;;;;;;;;;;;
226;01/05/1991;KR;723;0.000551953;0.01502176;0.033912707;0;0.000551953;;;;;;;;;;;;;;;;;;;;;;
227;01/05/1991;KZ;;-0.027386997;;0.32665795;0;;-0.027386997;-0.027386997;-0.027386997;;;;;;;;;;;;;;;;;;;
228;01/05/1991;LK;41.1;0.003925417;0.0275;0.021402908;0;0.003925417;;;;;;;;;;;;;;;;;;;;;;
229;01/05/1991;MA;8.9518;0.006374931;0.013747962;0.01674169;0;0.006374931;;;;;;;;;;;;;;;;;;;;;;
230;01/05/1991;MM;6.3875;0.010594477;-0.017353045;0.11641708;0;;0.010594477;;;;;;;;;;;;;;;;;;;;;
231;01/05/1991;MX;3.007;0.004562227;0.076003721;0.028612053;0;0.004562227;;;;;;;;;;;;;;;;;;;;;;
232;01/05/1991;MY;2.7595;-0.004689755;0.020902701;0.006149162;0;-0.004689755;;;;;;;;;;;;;;;;;;;;;;
233;01/05/1991;NG;9.699321048;0.033605813;0.22114452;0.06972012;1;0.033605813;;;;;;;;;;;;;;;;;;;;;;
234;01/05/1991;PH;27.806;-0.005642857;0.210166688;0.040322877;0;-0.005642857;;;;;;;;;;;;;;;;;;;;;;
235;01/05/1991;PK;23.8;0.023965142;0.086757991;0.040926665;0;0.023965142;;;;;;;;;;;;;;;;;;;;;;
236;01/05/1991;PL;1.108358465;0;0.168947368;0.09927638;0;0;;;;;;;;;;;;;;;;;;;;;;
237;01/05/1991;PY;1323;0;0.054183267;0.03224641;0;0;;;;;;;;;;;;;;;;;;;;;;
238;01/05/1991;RU;;0.010365784;;0.34195846;0;;0.010365784;0.010365784;0.010365784;;;;;;;;;;;;;;;;;;;
239;01/05/1991;SD;0.004500565;0;0;0.8840694;1;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
240;01/05/1991;SG;1.7649;-0.012715409;-0.045742092;0.008559099;0;-0.012715409;;;;;;;;;;;;;;;;;;;;;;
241;01/05/1991;TH;25.63;0;-0.008126935;0.043774445;0;0;;;;;;;;;;;;;;;;;;;;;;
242;01/05/1991;TR;0.00405494;0.068231699;0.563555319;0.2867629;0;;0.068231699;0.068231699;;;;;;;;;;;;;;;;;;;;
243;01/05/1991;TZ;226.5;0.021109475;0.167917086;0.037218638;0;0.021109475;;;;;;;;;;;;;;;;;;;;;;
244;01/05/1991;UA;;0;;0.34311187;0;;0;0;0;;;;;;;;;;;;;;;;;;;
245;01/05/1991;UG;670;0.032258065;0.744791667;0.036946196;0;0.032258065;;;;;;;;;;;;;;;;;;;;;;
246;01/05/1991;UY;1.92;0.053611738;0.717352415;0.081260376;0;0.053611738;;;;;;;;;;;;;;;;;;;;;;
248;01/05/1991;VN;9079.375;0;0.622222222;0.097512946;0;0;;;;;;;;;;;;;;;;;;;;;;
249;01/05/1991;ZA;2.805521266;0.020317159;0.057681517;0.026760165;0;0.020317159;;;;;;;;;;;;;;;;;;;;;;
250;01/06/1991;AF;42.82278;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
251;01/06/1991;AO;5.98E-08;0;1;0.7897059;1;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
252;01/06/1991;AR;0.997;0.010198878;0.893637227;0.054588962;0;0.010198878;;;;;;;;;;;;;;;;;;;;;;
253;01/06/1991;AZ;;0.036180205;;0.34195846;0;;0.036180205;0.036180205;0.036180205;;;;;;;;;;;;;;;;;;;
254;01/06/1991;BD;35.79;0;0.025501433;0.046947695;0;0;;;;;;;;;;;;;;;;;;;;;;
255;01/06/1991;BG;0.017554;-0.013622358;4.91043771;0.7080758;0;;-0.013622358;-0.013622358;-0.013622358;-0.013622358;-0.013622358;-0.013622358;-0.013622358;;;;;;;;;;;;;;;
256;01/06/1991;BR;0.000113535;0.091934185;4.116515355;0.8459913;1;;0.091934185;0.091934185;0.091934185;0.091934185;0.091934185;0.091934185;0.091934185;0.091934185;;;;;;;;;;;;;;
257;01/06/1991;CD;1.74E-08;0.071018981;8.078097129;0.96716046;1;;0.071018981;0.071018981;0.071018981;0.071018981;0.071018981;0.071018981;0.071018981;0.071018981;0.071018981;;;;;;;;;;;;;
258;01/06/1991;CL;347.76;0.008999705;0.169845595;0.03316183;0;0.008999705;;;;;;;;;;;;;;;;;;;;;;
259;01/06/1991;CO;628.82;0.016698167;0.251657079;0.023083026;0;0.016698167;;;;;;;;;;;;;;;;;;;;;;
260;01/06/1991;CR;123.525;0.023216547;0.366049212;0.056538023;0;0.023216547;;;;;;;;;;;;;;;;;;;;;;
261;01/06/1991;CZ;;0.002960897;;0.29999;0;;0.002960897;0.002960897;;;;;;;;;;;;;;;;;;;;
262;01/06/1991;DO;13;0;0.744966443;0.06880721;0;0;;;;;;;;;;;;;;;;;;;;;;
263;01/06/1991;DZ;18.3849;-0.000908418;1.105607348;0.40101826;1;;-0.000908418;-0.000908418;-0.000908418;-0.000908418;;;;;;;;;;;;;;;;;;
264;01/06/1991;EG;3.28133;0.012543293;1.983027273;0.16006261;0;;0.012543293;;;;;;;;;;;;;;;;;;;;;
265;01/06/1991;ET;2.07;0;0;0.19311069;0;;0;;;;;;;;;;;;;;;;;;;;;
266;01/06/1991;GH;0.036630037;0.007326007;0.113553114;0.13192917;0;;0.007326007;;;;;;;;;;;;;;;;;;;;;
267;01/06/1991;GT;4.97768;-0.008476599;0.14937263;0.03644669;0;-0.008476599;;;;;;;;;;;;;;;;;;;;;;
268;01/06/1991;HR;;-0.004938858;;0.32665795;1;;-0.004938858;-0.004938858;-0.004938858;;;;;;;;;;;;;;;;;;;
269;01/06/1991;HU;77.6233;-0.014065848;0.200396816;0.036568366;0;-0.014065848;;;;;;;;;;;;;;;;;;;;;;
270;01/06/1991;ID;1954;0.004125838;0.059652928;0.0315545;0;0.004125838;;;;;;;;;;;;;;;;;;;;;;
271;01/06/1991;IL;2.395;0.037391304;0.152550529;0.03130554;0;0.037391304;;;;;;;;;;;;;;;;;;;;;;
272;01/06/1991;IN;21.1903;0.043967703;0.214121193;0.112421736;1;;0.043967703;;;;;;;;;;;;;;;;;;;;;
273;01/06/1991;IQ;1938.668292;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
274;01/06/1991;IR;70.216;-0.018112296;0.007128616;0.13504599;0;;-0.018112296;;;;;;;;;;;;;;;;;;;;;
275;01/06/1991;KE;28.6553;0.00105464;0.238858818;0.04519895;0;0.00105464;;;;;;;;;;;;;;;;;;;;;;
276;01/06/1991;KR;723.1;-0.002896152;0.009916201;0.066708095;0;-0.002896152;;;;;;;;;;;;;;;;;;;;;;
277;01/06/1991;KZ;;-0.027386997;;0.32665795;0;;-0.027386997;-0.027386997;-0.027386997;;;;;;;;;;;;;;;;;;;
278;01/06/1991;LK;41.17;0.004398827;0.02925;0.024466341;0;0.004398827;;;;;;;;;;;;;;;;;;;;;;
279;01/06/1991;MA;9.3267;-0.001661704;0.071825046;0.012067574;0;-0.001661704;;;;;;;;;;;;;;;;;;;;;;
280;01/06/1991;MM;6.5162;-0.0138029;0.002661989;0.10952844;0;;-0.0138029;;;;;;;;;;;;;;;;;;;;;
281;01/06/1991;MX;3.0182;0.004140787;0.071119313;0.028612053;0;0.004140787;;;;;;;;;;;;;;;;;;;;;;
282;01/06/1991;MY;2.781;0.000181225;0.026009961;0.007630769;0;0.000181225;;;;;;;;;;;;;;;;;;;;;;
283;01/06/1991;NG;10.50420168;0.067895247;0.321428571;0.074542455;1;0.067895247;;;;;;;;;;;;;;;;;;;;;;
284;01/06/1991;PH;27.75;-0.001293011;0.192522561;0.06042395;0;-0.001293011;;;;;;;;;;;;;;;;;;;;;;
285;01/06/1991;PK;24.3;0.012765957;0.115190454;0.040926665;0;0.012765957;;;;;;;;;;;;;;;;;;;;;;
286;01/06/1991;PL;1.143590391;0.168947368;0.206105263;0.06278493;0;0.168947368;;;;;;;;;;;;;;;;;;;;;;
287;01/06/1991;PY;1328;0.008384146;0.102074689;0.03208696;0;0.008384146;;;;;;;;;;;;;;;;;;;;;;
288;01/06/1991;RU;;0.010365784;;0.34195846;0;;0.010365784;0.010365784;0.010365784;;;;;;;;;;;;;;;;;;;
289;01/06/1991;SD;0.004500565;0;0;0.849715;1;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
290;01/06/1991;SG;1.7655;-0.00305033;-0.040280496;0.008559099;0;-0.00305033;;;;;;;;;;;;;;;;;;;;;;
291;01/06/1991;TH;25.71;-0.000779727;-0.003101978;0.051557176;0;-0.000779727;;;;;;;;;;;;;;;;;;;;;;
292;01/06/1991;TR;0.00433466;0.024740715;0.631202631;0.25419566;0;;0.024740715;0.024740715;;;;;;;;;;;;;;;;;;;;
293;01/06/1991;TZ;230;0.088942308;0.184346035;0.04076791;0;0.088942308;;;;;;;;;;;;;;;;;;;;;;
294;01/06/1991;UA;;0;;0.34311187;0;;0;0;0;;;;;;;;;;;;;;;;;;;
295;01/06/1991;UG;700;0.046875;0.590909091;0.036946196;0;0.046875;;;;;;;;;;;;;;;;;;;;;;
296;01/06/1991;UY;1.987;0.028387788;0.683898305;0.081260376;0;0.028387788;;;;;;;;;;;;;;;;;;;;;;
298;01/06/1991;VN;9452.5;0.013888889;0.688888889;0.09706315;0;0.013888889;;;;;;;;;;;;;;;;;;;;;;
299;01/06/1991;ZA;2.889505317;0.006649085;0.08668516;0.053881526;0;0.006649085;;;;;;;;;;;;;;;;;;;;;;
300;01/07/1991;AF;42.82278;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
301;01/07/1991;AO;6.00E-08;0;1.00548165;0.7897059;1;;0;0;0;0;0;0;0;;;;;;;;;;;;;;;
302;01/07/1991;AR;0.9955;0.006562342;0.828282828;0.054588962;0;0.006562342;;;;;;;;;;;;;;;;;;;;;;
303;01/07/1991;AZ;;0.036180205;;0.34195846;0;;0.036180205;0.036180205;0.036180205;;;;;;;;;;;;;;;;;;;
304;01/07/1991;BD;36.49;0;0.045558739;0.044533435;0;0;;;;;;;;;;;;;;;;;;;;;;
305;01/07/1991;BG;0.018692;-0.037978846;5.293602694;0.7080758;0;;-0.037978846;-0.037978846;-0.037978846;-0.037978846;-0.037978846;-0.037978846;-0.037978846;;;;;;;;;;;;;;;
306;01/07/1991;BR;0.000126025;0.096663154;4.023481664;0.9230216;1;;0.096663154;0.096663154;0.096663154;0.096663154;0.096663154;0.096663154;0.096663154;0.096663154;0.096663154;;;;;;;;;;;;;
307;01/07/1991;CD;2.33E-08;0.199619371;10.56907111;0.96711147;1;;0.199619371;0.199619371;0.199619371;0.199619371;0.199619371;0.199619371;0.199619371;0.199619371;0.199619371;;;;;;;;;;;;;
308;01/07/1991;CL;348.23;0.016990788;0.167773307;0.027350971;0;0.016990788;;;;;;;;;;;;;;;;;;;;;;
309;01/07/1991;CO;639.37;0.016504745;0.244612719;0.024578555;0;0.016504745;;;;;;;;;;;;;;;;;;;;;;
310;01/07/1991;CR;126.025;0.019183168;0.373494632;0.056538023;0;0.019183168;;;;;;;;;;;;;;;;;;;;;;
311;01/07/1991;CZ;;0.002960897;;0.29999;0;;0.002960897;0.002960897;;;;;;;;;;;;;;;;;;;;
312;01/07/1991;DO;12.5;0;0.677852349;0.078114085;0;0;;;;;;;;;;;;;;;;;;;;;;
313;01/07/1991;DZ;17.9981;0.031874053;1.034465218;0.47748715;1;;0.031874053;0.031874053;0.031874053;0.031874053;;;;;;;;;;;;;;;;;;
314;01/07/1991;EG;3.28133;0.011164525;0.640665;0.056434575;0;0.011164525;;;;;;;;;;;;;;;;;;;;;;
315;01/07/1991;ET;2.07;0;0;0.21534275;0;;0;0;;;;;;;;;;;;;;;;;;;;
316;01/07/1991;GH;0.037037037;0;0.114814815;0.15185727;0;;0;;;;;;;;;;;;;;;;;;;;;
317;01/07/1991;GT;5.03273;0.015620919;0.224961543;0.046261586;0;0.015620919;;;;;;;;;;;;;;;;;;;;;;
318;01/07/1991;HR;;-0.004938858;;0.32665795;1;;-0.004938858;-0.004938858;-0.004938858;;;;;;;;;;;;;;;;;;;
319;01/07/1991;HU;76.2922;0.028621822;0.204435555;0.026280206;0;0.028621822;;;;;;;;;;;;;;;;;;;;;;
320;01/07/1991;ID;1959;0.003595275;0.059491617;0.026618335;0;0.003595275;;;;;;;;;;;;;;;;;;;;;;
321;01/07/1991;IL;2.359;0.003772003;0.150170648;0.03130554;0;0.003772003;;;;;;;;;;;;;;;;;;;;;;
322;01/07/1991;IN;25.7524;0.01104548;0.486335644;0.17058827;1;;0.01104548;;;;;;;;;;;;;;;;;;;;;
323;01/07/1991;IQ;1938.668292;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
324;01/07/1991;IR;69.173;0.027962404;0.017190165;0.14328131;0;;0.027962404;;;;;;;;;;;;;;;;;;;;;
325;01/07/1991;KE;28.6055;0.030347377;0.238177891;0.054286584;0;0.030347377;;;;;;;;;;;;;;;;;;;;;;
326;01/07/1991;KR;726.1;0.000138313;0.015382464;0.050988074;0;0.000138313;;;;;;;;;;;;;;;;;;;;;;
327;01/07/1991;KZ;;-0.027386997;;0.32665795;0;;-0.027386997;-0.027386997;-0.027386997;;;;;;;;;;;;;;;;;;;
328;01/07/1991;LK;41.5;0.001703163;0.0375;0.020263687;0;0.001703163;;;;;;;;;;;;;;;;;;;;;;
329;01/07/1991;MA;9.0657;0.041879845;0.084699323;0.014630952;0;0.041879845;;;;;;;;;;;;;;;;;;;;;;
330;01/07/1991;MM;6.4403;0.020148728;0.017199987;0.060251754;0;0.020148728;;;;;;;;;;;;;;;;;;;;;;
331;01/07/1991;MX;3.0314;0.003724643;0.066118028;0.028612053;0;0.003724643;;;;;;;;;;;;;;;;;;;;;;
332;01/07/1991;MY;2.789;0.007791267;0.031053604;0.007871753;0;0.007791267;;;;;;;;;;;;;;;;;;;;;;
333;01/07/1991;NG;11.61440186;0.082983193;0.459930314;0.12297646;1;;0.082983193;;;;;;;;;;;;;;;;;;;;;
334;01/07/1991;PH;27.75;-0.002013954;0.163034367;0.07026598;0;-0.002013954;;;;;;;;;;;;;;;;;;;;;;
335;01/07/1991;PK;24.65;0.021008403;0.134898711;0.0358248;0;0.021008403;;;;;;;;;;;;;;;;;;;;;;
336;01/07/1991;PL;1.127920667;0.031787483;0.189578947;0.09435665;0;0.031787483;;;;;;;;;;;;;;;;;;;;;;
337;01/07/1991;PY;1316;0.003779289;0.095753539;0.023935307;0;0.003779289;;;;;;;;;;;;;;;;;;;;;;
338;01/07/1991;RU;;0.010365784;;0.34195846;0;;0.010365784;0.010365784;0.010365784;;;;;;;;;;;;;;;;;;;
339;01/07/1991;SD;0.004500565;0;0;0.849715;1;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
340;01/07/1991;SG;1.7464;0.000339963;-0.035298017;0.009047023;0;0.000339963;;;;;;;;;;;;;;;;;;;;;;
341;01/07/1991;TH;25.73;0.003121342;0.004293521;0.048165444;0;0.003121342;;;;;;;;;;;;;;;;;;;;;;
342;01/07/1991;TR;0.0043996;0.068982525;0.646353557;0.28101104;0;;0.068982525;0.068982525;;;;;;;;;;;;;;;;;;;;
343;01/07/1991;TZ;230;0.015452539;0.184346035;0.03573814;0;0.015452539;;;;;;;;;;;;;;;;;;;;;;
344;01/07/1991;UA;;0;;0.34311187;0;;0;0;0;;;;;;;;;;;;;;;;;;;
345;01/07/1991;UG;800;0.044776119;0.818181818;0.036946196;0;0.044776119;;;;;;;;;;;;;;;;;;;;;;
346;01/07/1991;UY;2.065;0.034895833;0.685714286;0.07160774;0;0.034895833;;;;;;;;;;;;;;;;;;;;;;
348;01/07/1991;VN;9452.5;0.04109589;0.52;0.09706315;0;0.04109589;;;;;;;;;;;;;;;;;;;;;;
349;01/07/1991;ZA;2.865986473;0.029935275;0.106557377;0.034946594;0;0.029935275;;;;;;;;;;;;;;;;;;;;;;
350;01/08/1991;AF;42.82278;0;0;0.050915897;0;0;;;;;;;;;;;;;;;;;;;;;;
351;01/08/1991;AO;6.00E-08;0.002740825;1.00548165;0.7534833;1;;0.002740825;0.002740825;0.002740825;0.002740825;0.002740825;0.002740825;0.002740825;;;;;;;;;;;;;;;
352;01/08/1991;AR;0.996;-0.001504514;0.607748184;0.07510464;0;-0.001504514;;;;;;;;;;;;;;;;;;;;;;
353;01/08/1991;AZ;;0.036180205;;0.34195846;0;;0.036180205;0.036180205;0.036180205;;;;;;;;;;;;;;;;;;;
354;01/08/1991;BD;36.89;0.019558536;0.036527114;0.044316012;0;0.019558536;;;;;;;;;;;;;;;;;;;;;;
355;01/08/1991;BG;0.017637;0.064828529;4.938383838;0.7220831;0;;0.064828529;0.064828529;0.064828529;0.064828529;0.064828529;0.064828529;0.064828529;;;;;;;;;;;;;;;
356;01/08/1991;BR;0.000143185;0.110018577;4.493763429;0.90719056;1;;0.110018577;0.110018577;0.110018577;0.110018577;0.110018577;0.110018577;0.110018577;0.110018577;0.110018577;;;;;;;;;;;;;
357;01/08/1991;CD;5.27E-08;0.335983164;22.7059185;0.96711147;1;;0.335983164;0.335983164;0.335983164;0.335983164;0.335983164;0.335983164;0.335983164;0.335983164;0.335983164;;;;;;;;;;;;;
358;01/08/1991;CL;353.16;0.001351507;0.160908583;0.032476395;0;0.001351507;;;;;;;;;;;;;;;;;;;;;;
359;01/08/1991;CO;652.11;0.016777456;0.240696347;0.023083026;0;0.016777456;;;;;;;;;;;;;;;;;;;;;;
360;01/08/1991;CR;128.5;0.020238818;0.366657804;0.056538023;0;0.020238818;;;;;;;;;;;;;;;;;;;;;;
361;01/08/1991;CZ;;0.002960897;;0.29999;0;;0.002960897;0.002960897;;;;;;;;;;;;;;;;;;;;
362;01/08/1991;DO;12.5;-0.038461538;0.207729469;0.031932298;0;-0.038461538;;;;;;;;;;;;;;;;;;;;;;
363;01/08/1991;DZ;17.9577;-0.021039005;0.998786772;0.3928417;1;;-0.021039005;-0.021039005;-0.021039005;;;;;;;;;;;;;;;;;;;
364;01/08/1991;EG;3.29138;0;0.64569;0.05670793;0;0;;;;;;;;;;;;;;;;;;;;;;
365;01/08/1991;ET;2.07;0;0;0.21534275;0;;0;0;;;;;;;;;;;;;;;;;;;;
366;01/08/1991;GH;0.037313433;0.011111111;0.111940299;0.13192917;0;;0.011111111;;;;;;;;;;;;;;;;;;;;;
367;01/08/1991;GT;5.02858;0.011059369;-0.027203436;0.040582694;0;0.011059369;;;;;;;;;;;;;;;;;;;;;;
368;01/08/1991;HR;;-0.004938858;;0.32665795;1;;-0.004938858;-0.004938858;-0.004938858;;;;;;;;;;;;;;;;;;;
369;01/08/1991;HU;76.2702;-0.017148202;0.225765599;0.020612953;0;-0.017148202;;;;;;;;;;;;;;;;;;;;;;
370;01/08/1991;ID;1965;0.002558854;0.057588805;0.021928074;0;0.002558854;;;;;;;;;;;;;;;;;;;;;;
371;01/08/1991;IL;2.332;-0.015031315;0.141458639;0.023331601;0;-0.015031315;;;;;;;;;;;;;;;;;;;;;;
372;01/08/1991;IN;25.904;0.215291902;0.469572074;0.18497777;0;;0.215291902;;;;;;;;;;;;;;;;;;;;;
373;01/08/1991;IQ;1938.668292;0;0;0.057453472;0;0;;;;;;;;;;;;;;;;;;;;;;
374;01/08/1991;IR;69.287;-0.014854164;0.04510008;0.12024706;0;;-0.014854164;;;;;;;;;;;;;;;;;;;;;
375;01/08/1991;KE;29.093;-0.001737898;0.252270556;0.03756951;0;-0.001737898;;;;;;;;;;;;;;;;;;;;;;
376;01/08/1991;KR;735.6;0.004148804;0.030252101;0.071118705;0;0.004148804;;;;;;;;;;;;;;;;;;;;;;
377;01/08/1991;KZ;;-0.027386997;;0.32665795;0;;-0.027386997;-0.027386997;-0.027386997;;;;;;;;;;;;;;;;;;;
378;01/08/1991;LK;41.87;0.008015545;0.048847695;0.021402908;0;0.008015545;;;;;;;;;;;;;;;;;;;;;;
379;01/08/1991;MA;9.039;-0.027984174;0.096979332;0.010085525;0;-0.027984174;;;;;;;;;;;;;;;;;;;;;;
380;01/08/1991;MM;6.4208;-0.011647893;0.0339286;0.056474116;0;-0.011647893;;;;;;;;;;;;;;;;;;;;;;
381;01/08/1991;MX;3.0434;0.004373468;0.064796025;0.07345046;0;0.004373468;;;;;;;;;;;;;;;;;;;;;;
382;01/08/1991;MY;2.7855;0.002876663;0.036079598;0.006500605;0;0.002876663;;;;;;;;;;;;;;;;;;;;;;
383;01/08/1991;NG;10.86956522;0.105691057;0.364130435;0.20205614;1;;0.105691057;0.105691057;;;;;;;;;;;;;;;;;;;;
384;01/08/1991;PH;27;0;0.08;0.07654653;0;0;;;;;;;;;;;;;;;;;;;;;;
385;01/08/1991;PK;24.7;0.014403292;0.136154554;0.05771168;0;0.014403292;;;;;;;;;;;;;;;;;;;;;;
386;01/08/1991;PL;1.124826645;-0.013702217;0.186315789;0.08864241;0;-0.013702217;;;;;;;;;;;;;;;;;;;;;;
387;01/08/1991;PY;1318;-0.009036145;0.101086048;0.018763982;0;-0.009036145;;;;;;;;;;;;;;;;;;;;;;
388;01/08/1991;RU;;0.010365784;;0.34195846;1;;0.010365784;0.010365784;0.010365784;;;;;;;;;;;;;;;;;;;
389;01/08/1991;SD;0.004500565;0;0;0.6784804;1;;0;0;0;0;0;0;;;;;;;;;;;;;;;;
390;01/08/1991;SG;1.7195;-0.010818465;-0.026054942;0.014126916;0;-0.010818465;;;;;;;;;;;;;;;;;;;;;;
391;01/08/1991;TH;25.72;0.000777907;0.009419152;0.038859177;0;0.000777907;;;;;;;;;;;;;;;;;;;;;;
392;01/08/1991;TR;0.0045964;0.014981567;0.707232822;0.31556016;0;;0.014981567;0.014981567;0.014981567;;;;;;;;;;;;;;;;;;;
393;01/08/1991;TZ;230;0;0.169888098;0.035915054;0;0;;;;;;;;;;;;;;;;;;;;;;
394;01/08/1991;UA;;0;;0.34311187;0;;0;0;0;;;;;;;;;;;;;;;;;;;
395;01/08/1991;UG;800;0.142857143;0.777777778;0.036946196;0;0.142857143;;;;;;;;;;;;;;;;;;;;;;
396;01/08/1991;UY;2.149;0.039255159;0.67890625;0.081260376;0;0.039255159;;;;;;;;;;;;;;;;;;;;;;
398;01/08/1991;VN;10136.5625;0;0.63;0.097512946;0;0;;;;;;;;;;;;;;;;;;;;;;
399;01/08/1991;ZA;2.873480647;-0.008139402;0.11657711;0.035584804;0;-0.008139402;;;;;;;;;;;;;;;;;;;;;;
400;01/09/1991;AF;42.82278;0;0;0.044413082;0;0;;;;;;;;;;;;;;;;;;;;;;
401;01/09/1991;AO;6.00E-08;0;1.00548165;0.8335295;1;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
402;01/09/1991;AR;0.9905;0.00050226;0.765597148;0.045453146;0;0.00050226;;;;;;;;;;;;;;;;;;;;;;
403;01/09/1991;AZ;;0.036180205;;0.34195846;0;;0.036180205;0.036180205;0.036180205;;;;;;;;;;;;;;;;;;;
404;01/09/1991;BD;37.69;0.010961907;0.056038106;0.030322302;0;0.010961907;;;;;;;;;;;;;;;;;;;;;;
405;01/09/1991;BG;0.018952;-0.056441258;5.668543279;0.7080758;0;;-0.056441258;-0.056441258;-0.056441258;-0.056441258;-0.056441258;-0.056441258;-0.056441258;;;;;;;;;;;;;;;
406;01/09/1991;BR;0.000169065;0.136162969;4.520226067;0.93892896;1;;0.136162969;0.136162969;0.136162969;0.136162969;0.136162969;0.136162969;0.136162969;0.136162969;0.136162969;;;;;;;;;;;;;
407;01/09/1991;CD;6.05E-08;1.262986135;23.9406166;0.96711147;1;;1.262986135;1.262986135;1.262986135;1.262986135;1.262986135;1.262986135;1.262986135;1.262986135;1.262986135;;;;;;;;;;;;;
408;01/09/1991;CL;357.15;0.01415731;0.162181511;0.030961541;0;0.01415731;;;;;;;;;;;;;;;;;;;;;;
409;01/09/1991;CO;667.18;0.019925865;0.24729856;0.023083026;0;0.019925865;;;;;;;;;;;;;;;;;;;;;;
410;01/09/1991;CR;130.275;0.019638961;0.359509523;0.042463206;0;0.019638961;;;;;;;;;;;;;;;;;;;;;;
411;01/09/1991;CZ;;0.002960897;;0.29999;0;;0.002960897;0.002960897;;;;;;;;;;;;;;;;;;;;
412;01/09/1991;DO;12.5;0;0.207729469;0.040782582;0;0;;;;;;;;;;;;;;;;;;;;;;
413;01/09/1991;DZ;22.511;-0.002244681;1.371700996;0.33682358;1;;-0.002244681;-0.002244681;-0.002244681;;;;;;;;;;;;;;;;;;;
414;01/09/1991;EG;3.29138;0.003062782;0.64569;0.042937238;0;0.003062782;;;;;;;;;;;;;;;;;;;;;;
415;01/09/1991;ET;2.07;0;0;0.21534275;0;;0;0;;;;;;;;;;;;;;;;;;;;
416;01/09/1991;GH;0.037593985;0.007462687;0.112781955;0.13192917;0;;0.007462687;;;;;;;;;;;;;;;;;;;;;
417;01/09/1991;GT;5.0735;-0.000824602;-0.060210612;0.03499578;0;-0.000824602;;;;;;;;;;;;;;;;;;;;;;
418;01/09/1991;HR;;-0.004938858;;0.32665795;1;;-0.004938858;-0.004938858;-0.004938858;;;;;;;;;;;;;;;;;;;
