,year,ISO2 Code,AIP_SA_IX,ENDE_XDC_USD_RATE,FIMM_PA,PCPI_IX,RAFAGOLDV_OZT,RAXG_USD,TMG_CIF_XDC,TXG_FOB_XDC,ISO Code,PCTOT,BCAXF_BP6_USD,FASMB_XDC,NGDP_R_K_IX,IXOB,General government,Private non-financial sector,debt_service,month,couprisk
5065,1994-06-01,DZ,,38.2772,19.3,39.295315039838,5.64711366887971,2147.70900537634,,,DZA,69.409797668457,,,,,,,,06,0.010692451149225237
5066,1994-07-01,DZ,,38.2495,19.6,39.3859026158545,5.58281222370473,2261.6531076447,,,DZA,69.9994583129883,,,,,,,,07,0.009712794795632362
5067,1994-08-01,DZ,,38.5666,19.7,40.6698830411314,5.58281222370473,2763.44480636989,,,DZA,68.8460159301758,,,,,,,,08,0.009016444906592369
5068,1994-09-01,DZ,,40.9028,19.6,42.998902749149,5.58281222370473,2828.27673642599,,,DZA,67.9608917236328,,,,,,,,09,0.0039347889833152285
5069,1994-10-01,DZ,,40.9625,19.8,43.9651702266578,5.58281222370473,2822.3384317335,,,DZA,68.2198028564453,,,,,,,,10,0.008086451329290867
5070,1994-11-01,DZ,,42.5006,19.8,44.477186960664,5.58281222370473,2683.98750116539,,,DZA,68.6976470947266,,,,,,,,11,0.003852202091366053
5071,1994-12-01,DZ,,42.8925,19.8,45.5471706483947,5.58281222370473,2673.87524872154,,,DZA,68.0166625976563,,,,,,,,12,0.003820747137069702
5072,1995-01-01,DZ,,42.6,19.5,48.5470635643023,5.58281222370473,2350.13937423211,,,DZA,68.3911819458008,,,,,,,,01,0.0058827176690101615
5073,1995-02-01,DZ,,43.7315,19.5,48.6376511403188,5.58281222370473,2305.93063316033,,,DZA,68.8466720581055,,,,,,,,02,0.0026209987699985504
5074,1995-03-01,DZ,,43.57,19.5,49.1903666403613,5.58281222370473,2357.97137422151,,,DZA,68.8307723999023,,,,,,,,03,0.002589510753750801
5075,1995-04-01,DZ,,44.784,19.5,49.3124629384704,5.58281222370473,2272.19653618367,,,DZA,69.9942398071289,,,,,,,,04,0.0028078409377485514
5076,1995-05-01,DZ,,45.922,19.5,51.1767289956208,5.58281222370473,2144.68594162199,,,DZA,69.6813812255859,,,,,,,,05,0.007166033610701561
5077,1995-06-01,DZ,,49.21,19.5,51.780646169064,5.58281222370473,2337.90449402068,,,DZA,68.8676452636719,,,,,,,,06,0.00874483771622181
5078,1995-07-01,DZ,,49.686,19.73387,51.1924833566672,5.58281222370473,2241.67581750923,,,DZA,67.5147857666016,,,,,,,,07,0.007024193648248911
5079,1995-08-01,DZ,,51.08,19.75,53.072503774864,5.58281222370473,1902.96578012597,,,DZA,67.7612457275391,,,,,,,,08,0.003440585220232606
5080,1995-09-01,DZ,,50.2645,19.75,54.0834086086709,5.58281222370473,2014.96976365855,,,DZA,68.0586624145508,,,,,,,,09,0.00832785852253437
5081,1995-10-01,DZ,,51.01,19.75,54.0308940718497,5.58281222370473,1953.6234068056,,,DZA,67.8525466918945,,,,,,,,10,0.009567142464220524
5082,1995-11-01,DZ,,51.465,19.74661,54.8724395244085,5.58281222370473,1963.12920877422,,,DZA,68.4812774658203,,,,,,,,11,0.009997542016208172
5083,1995-12-01,DZ,,52.175,19.74987,55.4881724686364,5.58281222370473,2005.16733657585,,,DZA,70.1571731567383,,,,,,,,12,0.004718916490674019
5084,1996-01-01,DZ,,53.7749,19.75,58.00624450921,5.58281222370473,2106.2225409485,,,DZA,70.3914413452148,,,,,,,,01,0.005179341416805983
5085,1996-02-01,DZ,,53.3946,19.75,59.0473452016891,5.58281222370473,2354.76423668125,,,DZA,71.3628845214844,,,,,,,,02,0.00532306544482708
5086,1996-03-01,DZ,,53.4801,19.75,59.827186073483,5.58281222370473,2486.83073798339,,,DZA,71.5289993286133,,,,,,,,03,0.0019754227250814442
5087,1996-04-01,DZ,,54.1139,19.75,59.9519080984332,5.58281222370473,2479.81681019795,,,DZA,71.5536499023438,,,,,,,,04,0.0020383791998028755
5088,1996-05-01,DZ,,55.1252,19.75,62.5014888610996,5.58281222370473,2492.28024695987,,,DZA,70.4788513183594,,,,,,,,05,0.002054236363619566
5089,1996-06-01,DZ,,55.0946,19.75,62.8100117649237,5.58281222370473,2973.59597423348,,,DZA,70.4238662719727,,,,,,,,06,0.004920804873108864
5090,1996-07-01,DZ,,54.9945,19.75,61.0875349571904,5.58281222370473,3368.42634192238,,,DZA,71.2139892578125,,,,,,,,07,0.0020702891051769252
5091,1996-08-01,DZ,,55.1661,19.75,61.8700015558253,5.58281222370473,3560.88574019034,,,DZA,71.0007019042969,,,,,,,,08,0.002298793755471707
5092,1996-09-01,DZ,,55.822,19.75,62.2901178503944,5.58281222370473,3658.88553370584,,,DZA,71.8857345581055,,,,,,,,09,0.0023112418130040173
5093,1996-10-01,DZ,,55.4165,19.75,62.9465495606588,5.58281222370473,3787.89927587269,,,DZA,73.6170806884766,,,,,,,,10,0.002336327685043216
5094,1996-11-01,DZ,,55.8376,19.75,63.2590110547445,5.58281222370473,3988.5726389541,,,DZA,74.1395721435547,,,,,,,,11,0.002850751392543316
5095,1996-12-01,DZ,,56.1859,18.09381,63.856363911085,5.58281222370473,4235.00616163766,,,DZA,75.7109146118164,,,,,,,,12,0.0021517714485526085
5096,1997-01-01,DZ,,57.2925,17.99796,65.8532291737087,5.58281222370473,4876.05270138531,,,DZA,75.1250534057617,,,,,,,,01,0.001966910902410745
5097,1997-02-01,DZ,,57.2474,17.9852,64.8554529741071,5.58281222370473,5362.01800560347,,,DZA,72.1670913696289,,,,,,,,02,0.0021621640771627426
5098,1997-03-01,DZ,,56.7153,18,64.2384071664588,5.58281222370473,5742.02084353274,,,DZA,70.9341201782227,,,,,,,,03,0.002443809062242508
5099,1997-04-01,DZ,,57.6163,17.94167,64.06773492179,5.58281222370473,5805.42733211528,,,DZA,69.9918670654297,,,,,,,,04,0.0021832860074937344
5100,1997-05-01,DZ,,56.9736,17.9375,64.1071208244059,5.58281222370473,6190.01291585073,,,DZA,71.3696670532227,,,,,,,,05,0.002185931196436286
5101,1997-06-01,DZ,,57.4869,17.89375,64.3040503374852,5.58281222370473,6440.61049516303,,,DZA,70.4059295654297,,,,,,,,06,0.006177944131195545
5102,1997-07-01,DZ,,59.3459,16.5,64.0546062875848,5.58281222370473,6620.95687344354,,,DZA,70.5655975341797,,,,,,,,07,0.0053326133638620385
5103,1997-08-01,DZ,,58.6083,16.18548,64.3565648743063,5.58281222370473,7193.00771238372,,,DZA,71.2150726318359,,,,,,,,08,0.0023733892012387514
5104,1997-09-01,DZ,,58.0252,15.75,64.9342247793388,5.58281222370473,7397.29607214872,,,DZA,71.8038558959961,,,,,,,,09,0.0020843781530857086
5105,1997-10-01,DZ,,57.0982,15.75,64.8291957056966,5.58281222370473,7988.66411527212,,,DZA,72.9662170410156,,,,,,,,10,0.0020694590639323
5106,1997-11-01,DZ,,57.786,15.01667,66.4177604445361,5.58281222370473,8162.75296506474,,,DZA,72.2961502075195,,,,,,,,11,0.0020612857770174737
5107,1997-12-01,DZ,,58.4139,13,67.7174952308592,5.58281222370473,8046.74263174086,,,DZA,70.2352752685547,,,,,,,,12,0.0021363182459026575
5108,1998-01-01,DZ,,59.3061,11.2215,69.3585745065199,5.58281222370473,8458.92322429184,,,DZA,68.2687301635742,,,,,,,,01,0.004614986479282379
5109,1998-02-01,DZ,,58.9422,10.34616,67.612466157217,5.58281222370473,8858.85044800786,,,DZA,67.5274047851563,,,,,,,,02,0.0017046232242137196
5110,1998-03-01,DZ,,59.5901,10,67.704366596654,5.58281222370473,8564.51519770441,,,DZA,66.7088012695313,,,,,,,,03,0.0017019347287714481
5111,1998-04-01,DZ,,58.4787,10.00095,67.7174952308592,5.58281222370473,8881.22371057664,,,DZA,67.0409851074219,,,,,,,,04,0.0016965691465884447
5112,1998-05-01,DZ,,58.4139,10,67.6387234256275,5.58281222370473,8937.3586696561,,,DZA,67.2198791503906,,,,,,,,05,0.0016943386290222404
5113,1998-06-01,DZ,,58.8276,10,67.2448643994689,5.58281222370473,8306.605668648,,,DZA,65.9106369018555,,,,,,,,06,0.005071443971246481
5114,1998-07-01,DZ,,58.7787,10,66.1683163946356,5.58281222370473,8007.13555863111,,,DZA,66.0783004760742,,,,,,,,07,0.001686835428699851
5115,1998-08-01,DZ,,59.1387,9.99933,67.6255947914222,5.58281222370473,8009.27771618476,,,DZA,65.3984146118164,,,,,,,,08,0.0015911487862467766
5116,1998-09-01,DZ,,57.6491,9.99912,68.9253295777454,5.58281222370473,7653.38769896177,,,DZA,66.8498077392578,,,,,,,,09,0.0016753206728026269
5117,1998-10-01,DZ,,58.1135,10,68.5577278199975,5.58281222370473,7849.50866205385,,,DZA,66.1342697143555,,,,,,,,10,0.0019665388390421867
5118,1998-11-01,DZ,,59.7458,10,69.3979604091357,5.58281222370473,7273.44071155792,,,DZA,65.102912902832,,,,,,,,11,0.00496216956526041
5119,1998-12-01,DZ,,60.3531,9.99765,70.382607974532,5.58281222370473,6845.53922262977,,,DZA,62.9962730407715,,,,,,,,12,0.002092854818329215
5120,1999-01-01,DZ,,62.0716,9.9977,71.4328987109549,5.58281222370473,6473.16139316592,,,DZA,64.0504760742188,,,,,,,,01,0.0018466869369149208
5121,1999-02-01,DZ,,64.5729,9.99889,69.7918194352942,5.58281222370473,6042.82182936455,,,DZA,63.314624786377,,,,,,,,02,0.002274085069075227
5122,1999-03-01,DZ,,66.1894,9.99813,70.3563507061214,5.58281222370473,5265.95313817531,,,DZA,65.4179153442383,,,,,,,,03,0.00277762720361352
5123,1999-04-01,DZ,,67.1571,9.98872,69.594889922215,5.58281222370473,5166.3305340448,,,DZA,68.3376846313477,,,,,,,,04,0.003374640829861164
5124,1999-05-01,DZ,,67.82,9.98396,70.2644502666845,5.58281222370473,4957.43417085022,,,DZA,69.0599594116211,,,,,,,,05,0.0026902677491307263
5125,1999-06-01,DZ,,68.3143,9.99006,69.8180767037048,5.58281222370473,4755.94179867321,,,DZA,69.3159332275391,,,,,,,,06,0.002860960317775607
5126,1999-07-01,DZ,,66.7526,9.98663,68.4526987463551,5.58281222370473,4460.81822200031,,,DZA,71.1816864013672,,,,,,,,07,0.0025480412878096104
5127,1999-08-01,DZ,,67.5672,9.99507,69.0041013829772,5.58281222370473,4510.84674056581,,,DZA,73.0092239379883,,,,,,,,08,0.006484363228082657
5128,1999-09-01,DZ,,67.1065,9.99251,70.1594211930422,5.58281222370473,4215.46792003009,,,DZA,74.2211608886719,,,,,,,,09,0.003147944808006286
5129,1999-10-01,DZ,,67.4436,9.98307,69.686790361652,5.58281222370473,4366.8676607848,,,DZA,74.6199111938477,,,,,,,,10,0.0032109396997839212
5130,1999-11-01,DZ,,69.2412,9.98489,70.1856784614528,5.58281222370473,4147.89973237496,,,DZA,75.3324661254883,,,,,,,,11,0.0019132650922983887
5131,1999-12-01,DZ,,69.3143,9.9933,71.2359691978756,5.58281222370473,4525.66796323314,,,DZA,75.8659591674805,,,,,,,,12,0.0019684266299009323
5132,2000-01-01,DZ,,70.7292,9.99295,73.0345920839996,5.58281222370473,4745.99773934407,,,DZA,76.8755645751953,,,,,,,,01,0.001862486358731985
5133,2000-02-01,DZ,,72.4357,9.99115,71.485413247776,5.58281222370473,5503.53584448284,,,DZA,78.2265167236328,,,,,,,,02,0.0018129576928913593
5134,2000-03-01,DZ,,73.4741,9.99015,71.5247991503918,5.58281222370473,5943.18530156507,,,DZA,78.6832885742188,,,,,,,,03,0.00454415287822485
5135,2000-04-01,DZ,,76.0025,9.9901,70.2381929982739,5.58281222370473,6305.96735485403,,,DZA,76.9469375610352,,,,,,,,04,0.0016492085997015238
5136,2000-05-01,DZ,,75.2502,9.99362,69.9231057773471,,,,,DZA,79.498405456543,,,,,,,,05,0.001850609318353236
5137,2000-06-01,DZ,,73.9423,9.99666,68.9909727487718,5.58281222370473,7681.51367301117,,,DZA,81.6620101928711,,,,,,,,06,0.004626460373401642
5138,2000-07-01,DZ,,75.5222,9.99378,68.0325824517861,5.58281222370473,7918.63691762957,,,DZA,80.9522018432617,,,,,,,,07,0.002225101226940751
5139,2000-08-01,DZ,,77.1946,9.98708,69.0041013829772,5.58281222370473,8569.3188144081,,,DZA,82.1018905639648,,,,,,,,08,0.0018846298335120078
5140,2000-09-01,DZ,,77.9353,9.93499,69.4767322143674,,,,,DZA,84.0476303100586,,,,,,,,09,0.0018932744860649109
5141,2000-10-01,DZ,,80.3716,9.68666,69.411089043341,5.58281222370473,9829.48673640794,,,DZA,84.0239105224609,,,,,,,,10,0.0018971371464431288
5142,2000-11-01,DZ,,79.1216,7.8157,70.382607974532,5.58281222370473,10516.0940757796,,,DZA,84.9400405883789,,,,,,,,11,0.0019104110542684798
5143,2000-12-01,DZ,,75.3428,6.44968,71.3278696373125,5.58281222370473,12023.9039874191,,,DZA,83.6682052612305,,,,,,,,12,0.001920059323310852
5144,2001-01-01,DZ,,75.4064,6.12472,72.2074881290666,5.58281222370473,12533.0714420128,,,DZA,83.63671875,,,,,,,,01,0.005130521021783353
5145,2001-02-01,DZ,,75.8578,6.05064,71.3147410031073,5.58281222370473,13463.9667316782,,,DZA,82.4443664550781,,,,,,,,02,0.005068779457360506
5146,2001-03-01,DZ,,78.1552,6.08895,72.1155876896297,5.58281222370473,13740.4397389948,,,DZA,81.0289688110352,,,,,,,,03,0.00447130063548684
5147,2001-04-01,DZ,,77.5592,6.41625,71.8136291029081,5.58281222370473,14681.0222019977,,,DZA,81.4714202880859,,,,,,,,04,0.005061071831732988
5148,2001-05-01,DZ,,79.9087,6.59114,73.5991233548269,5.58281222370473,14834.0917854522,,,DZA,81.7482757568359,,,,,,,,05,0.002160041593015194
5149,2001-06-01,DZ,,80.1749,6.13434,73.5072229153899,5.58281222370473,15357.3162787511,,,DZA,81.1014633178711,,,,,,,,06,0.0021448498591780663
5150,2001-07-01,DZ,,78.433,6.02771,72.3256458369142,5.58281222370473,16502.0643655272,,,DZA,79.0053939819336,,,,,,,,07,0.002167313126847148
5151,2001-08-01,DZ,,76.1182,5.76746,72.6932475946622,5.58281222370473,17850.3506797327,,,DZA,79.3390045166016,,,,,,,,08,0.0021718000061810017
5152,2001-09-01,DZ,,76.3439,5.27668,73.1396211576418,5.58281222370473,18015.7128746181,,,DZA,78.0024948120117,,,,,,,,09,0.002175278030335903
5153,2001-10-01,DZ,,76.7258,3.99936,73.5203515495951,5.58281222370473,18416.5920623803,,,DZA,75.4172592163086,,779288.41200806,,,,,,10,0.005072978790849447
5154,2001-11-01,DZ,,77.7791,3.13738,75.5027753145931,5.58281222370473,18111.9356186878,,,DZA,73.6322402954102,,,,,,,,11,0.002178088296204805
5155,2001-12-01,DZ,,77.8196,2.84,76.7106096614793,5.58281222370473,18081.4130330419,,,DZA,73.5105590820313,,,,,,,,12,0.002183058997616172
5156,2002-01-01,DZ,,79.1795,2.55,76.6974810272741,5.58281222370473,17938.8845595404,,,DZA,73.3965072631836,,841422.44107523,,,,,,01,0.004652470350265503
5157,2002-02-01,DZ,,79.6429,,75.8047339013146,5.58281222370473,18309.5247381412,,,DZA,74.0936050415039,,,,,,,,02,0.004176335874944925
5158,2002-03-01,DZ,,80.2144,1.91,75.3058458015139,5.58281222370473,18526.621545897,,,DZA,77.4137725830078,,,,,,,,03,0.0019162100506946445
5159,2002-04-01,DZ,,80.1333,2.27,74.0454969178065,5.58281222370473,19584.9824967737,,,DZA,78.9467391967773,,814096.83219297,,,,,,04,0.0016191649483516812
5160,2002-05-01,DZ,,80.0146,2.72,73.9010819415484,5.58281222370473,20145.8140431442,,,DZA,79.3493194580078,,,,,,,,05,0.0016221957048401234
5161,2002-06-01,DZ,,79.9082,3.13,72.8507912051256,5.58281222370473,21353.540301776,,,DZA,78.3938446044922,,,,,,,,06,0.0016236142255365849
5162,2002-07-01,DZ,,79.9321,3.13,72.4306749105564,5.58281222370473,21204.2035871047,,,DZA,79.2982788085938,,861475.19664962,,,,,,07,0.0016258093528449535
5163,2002-08-01,DZ,,79.9291,3.13,72.7457621314833,5.58281222370473,21528.3030115972,,,DZA,79.4621200561523,,,,,,,,08,0.0016305266181007028
5164,2002-09-01,DZ,,79.9142,3.13,73.3628079391317,5.58281222370473,21640.8881887431,,,DZA,80.8811492919922,,,,,,,,09,0.0016306745819747448
5165,2002-10-01,DZ,,79.8904,3.18,73.2315215970788,5.58281222370473,21883.8848645127,,,DZA,81.3279190063477,,851628.95257624,,,,,,10,0.0016408946830779314
5166,2002-11-01,DZ,,79.0904,3.13,75.0038872147923,5.58281222370473,21853.5788560768,,,DZA,79.7301635742188,,,,,,,,11,0.0016256393864750864
5167,2002-12-01,DZ,,79.7234,3.13,75.5290325830037,5.58281222370473,23237.5038134625,,,DZA,82.1136169433594,,,,,,,,12,0.001645545125938952
5168,2003-01-01,DZ,,79.6407,3.13,75.0564017516134,5.58281222370473,24481.2409843377,,,DZA,84.4668197631836,,999482.44794436,,,,,,01,0.0014357236213982105
5169,2003-02-01,DZ,,79.6638,3.25,75.2139453620768,5.58281222370473,25199.4795661543,,,DZA,87.5183944702148,,,,,,,,02,0.00143937929533422
5170,2003-03-01,DZ,,79.6399,3.16,74.5181277491968,5.58281222370473,26116.882738895,,,DZA,84.7422714233398,,,,,,,,03,0.00140992586966604
5171,2003-04-01,DZ,,79.5808,3.13,74.715057262276,5.58281222370473,27400.8414991095,,,DZA,81.6671600341797,,974023.92602804,,,,,,04,0.005961329210549593
5172,2003-05-01,DZ,,79.3776,3.14,76.1854642932679,5.58281222370473,29088.5446241315,,,DZA,82.2015533447266,,,,,,,,05,0.0019393501570448282
5173,2003-06-01,DZ,,78.3783,3.13,76.3036220011155,5.58281222370473,28616.2330916386,,,DZA,83.0901794433594,,,,,,,,06,0.0016408603405579927
5174,2003-07-01,DZ,,77.7398,2.66,74.5706422860179,5.58281222370473,28885.1267312345,,,DZA,82.635139465332,,1055955.82229637,,,,,,07,0.0016360505251213908
5175,2003-08-01,DZ,,77.8563,2.59,75.6997048276724,5.58281222370473,29064.0830188575,,,DZA,83.0649871826172,,,,,,,,08,0.0016312079969793556
5176,2003-09-01,DZ,,77.0962,2.32,76.9469250771745,5.58281222370473,30233.8916102613,,,DZA,81.2336349487305,,,,,,,,09,0.0016284165903925894
5177,2003-10-01,DZ,,75.8277,2.28,77.248883663896,5.58281222370473,30556.0733958352,,,DZA,82.176155090332,,1161886.03840668,,,,,,10,0.0019054618896916509
5178,2003-11-01,DZ,,69.4576,2.14,78.9293488421725,5.58281222370473,31608.5280107094,,,DZA,82.0313720703125,,,,,,,,11,0.005047498736530542
5179,2003-12-01,DZ,,72.6128,1.91,78.5092325476034,5.58281222370473,33125.1718658288,,,DZA,83.7849044799805,,,,,,,,12,0.0020276473369449377
5180,2004-01-01,DZ,,71.5743,1.91,79.7170668944895,5.58281222370473,33268.1240141495,,,DZA,84.2487258911133,,1232819.97322377,,,,,,01,0.0019230855396017434
5181,2004-02-01,DZ,,71.4398,,78.3411860297757,5.58281222370473,34510.0840252678,,,DZA,83.4644393920898,,,,,,,,02,0.002110054949298501
5182,2004-03-01,DZ,,71.4498,1.86,79.3087663707052,5.58281222370473,33929.349184682,,,DZA,84.4462280273438,,,,,,,,03,0.0028325361199676986
5183,2004-04-01,DZ,,71.5424,1.84,78.8111911343249,5.58281222370473,33996.3839935539,,,DZA,84.736701965332,,1261683.74482668,,,,,,04,0.004719799384474754
5184,2004-05-01,DZ,,71.4396,1.84,79.0671995013279,5.58281222370473,34473.7092310879,,,DZA,86.7622985839844,,,,,,,,05,0.0010732488008216023
5185,2004-06-01,DZ,,71.488,1.84,77.9538913207198,5.58281222370473,34925.9496646017,,,DZA,85.8741149902344,,,,,,,,06,0.0016375319100916386
5186,2004-07-01,DZ,,72.627,1.84,76.7788785593468,5.58281222370473,35728.9370774331,,,DZA,86.5911102294922,,1311709.23473015,,,,,,07,0.0013735512038692832
5187,2004-08-01,DZ,,72.6106,1.72,76.9508636674361,5.58281222370473,36876.38768135,,,DZA,87.7442474365234,,,,,,,,08,0.001417695777490735
5188,2004-09-01,DZ,,72.5831,1.72,79.596283459801,5.58281222370473,37538.9424874181,,,DZA,87.3987884521484,,,,,,,,09,0.0014545555459335446
5189,2004-10-01,DZ,,73.0284,1.09,79.6448594063605,5.58281222370473,39556.8204388423,,,DZA,90.5576477050781,,1160534.70642945,,,,,,10,0.0014852412277832627
5190,2004-11-01,DZ,,73.0311,1.09,80.2461508529626,5.58281222370473,41513.5169272073,,,DZA,88.6721496582031,,,,,,,,11,0.001021162956021726
5191,2004-12-01,DZ,,72.6137,1.09,80.0689142911912,5.58281222370473,43246.3807135136,,,DZA,87.5869216918945,,,,,,,,12,0.0010671333875507116
5192,2005-01-01,DZ,,72.7691,1.09,82.0670924172356,5.58281222370473,42928.0387193792,,,DZA,88.8808746337891,,1140249.3402094,,,,,,01,0.0010345237096771598
5193,2005-02-01,DZ,,72.301,1.09,82.5222050943258,5.58281222370473,44450.4633088521,,,DZA,89.3774490356445,,,,,,,,02,0.0010483479127287863
5194,2005-03-01,DZ,,72.9182,1.09,82.9039125009176,5.58281222370473,44853.2461209567,,,DZA,92.2646408081055,,,,,,,,03,0.0010589283192530274
5195,2005-04-01,DZ,,72.8905,1.09,83.1755120017617,5.58281222370473,46356.3753517036,,,DZA,92.5808486938477,,1128668.58080442,,,,,,04,0.0011861121747642756
5196,2005-05-01,DZ,,74.1075,1.09,82.045070836086,5.58281222370473,46410.2400120356,,,DZA,91.1197967529297,,,,,,,,05,0.0037467782385647297
5197,2005-06-01,DZ,,73.8386,1.09,81.7881523893416,5.58281222370473,47195.7678172941,,,DZA,93.364387512207,,,,,,,,06,0.0010180164827033877
5198,2005-07-01,DZ,,74.09,1.13,81.2376128606034,5.58281222370473,48763.8226486482,,,DZA,94.7207489013672,,1191913.90876555,,,,,,07,0.0013004852226004007
5199,2005-08-01,DZ,,74.846,1.22,80.9586728327094,5.58281222370473,50833.4660164553,,,DZA,97.5247955322266,,,,,,,,08,0.0013084927340969445
5200,2005-09-01,DZ,,73.6302,2.11,80.885267562211,5.58281222370473,51919.4849052775,,,DZA,99.174072265625,,,,,,,,09,0.0014668646035715938
5201,2005-10-01,DZ,,73.2916,2.12,81.2743154958526,5.58281222370473,54188.9606801029,,,DZA,98.8856735229492,,1178692.66812614,,,,,,10,0.0014711639378219845
5202,2005-11-01,DZ,,74.5518,1.98,81.2155912794539,5.58281222370473,54369.637281039,,,DZA,96.1965103149414,,,,,,,,11,0.0012991554103791716
5203,2005-12-01,DZ,,73.3799,2.01,81.8395360786905,5.58281222370473,56303.0861932939,,,DZA,97.7896423339844,,,,,,,,12,0.00131544831674546
5204,2006-01-01,DZ,,72.7956,1.94,82.5809293107245,5.58281222370473,59235.4980552171,,,DZA,97.4131698608398,,1177505.31326358,,,,,,01,0.0011660235468298195
5205,2006-02-01,DZ,,74.0358,1.96,82.3240108639801,5.58281222370473,61222.9316740594,,,DZA,96.0356826782227,,,,,,,,02,0.001260878867469728
5206,2006-03-01,DZ,,73.9375,1.94,83.1388093665125,5.58281222370473,62491.4341598503,,,DZA,95.9413452148438,,,,,,,,03,0.0012605002848431466
5207,2006-04-01,DZ,,72.3803,2.16,83.9829699772444,5.58281222370473,66040.0331312584,,,DZA,98.1878662109375,,1201170.39042663,,,,,,04,0.0009503250475972893
5208,2006-05-01,DZ,,72.8851,2.23,83.8214783821478,5.58281222370473,66642.1001937953,,,DZA,97.8928298950195,,,,,,,,05,0.0012209207052364945
5209,2006-06-01,DZ,,73.2834,2.07,83.4838141378551,5.58281222370473,65788.8303045724,,,DZA,97.7425918579102,,,,,,,,06,0.0011486938456073403
5210,2006-07-01,DZ,,73.2106,2,82.8672098656684,5.58281222370473,68541.1834650016,,,DZA,98.8145141601563,,1269308.62865619,,,,,,07,0.001118468353524804
5211,2006-08-01,DZ,,72.0947,1.97,83.6086030977024,5.58281222370473,70423.5015689053,,,DZA,99.2404632568359,,,,,,,,08,0.0012059625005349515
5212,2006-09-01,DZ,,72.1182,2.01,84.232547896939,5.58281222370473,71876.4444639654,,,DZA,95.2790985107422,,,,,,,,09,0.001093126367777586
5213,2006-10-01,DZ,,72.0807,2.03,85.0473463994715,5.58281222370473,72542.7233437627,,,DZA,94.5718536376953,,1342524.35647787,,,,,,10,0.0010979275684803724
5214,2006-11-01,DZ,,71.0935,1.97,84.5408500330324,5.58281222370473,75471.0301364493,,,DZA,95.5293807983398,,,,,,,,11,0.0011384559329599142
5215,2006-12-01,DZ,,71.1582,2.34,84.9812816560229,5.58281222370473,77913.736744715,,,DZA,95.8455200195313,,,,,,,,12,0.0011436442146077752
5216,2007-01-01,DZ,,71.6075,2.91,84.5408500330324,5.58281222370473,80012.4795401984,145936.085,304188.66,DZA,93.5707397460938,,1425501.59386678,,,,,,01,0.001085182768292725
5217,2007-02-01,DZ,,71.0833,2.81,85.0473463994715,5.58281222370473,81515.6083268004,131575.1883,277082.7034,DZA,95.44189453125,,,,,,,,02,0.0010730915237218142
5218,2007-03-01,DZ,,70.8825,2.96,85.6859722528078,5.58281222370473,83521.0867254632,140772.645,342291.5925,DZA,95.7666625976563,,,,,,,,03,0.0010798003058880568
5219,2007-04-01,DZ,,70.3583,2.86,85.3262864273655,5.58281222370473,87077.3015109231,147611.7134,337790.1983,DZA,97.0979919433594,,1418243.1848459,,,,,,04,0.0012912295060232284
5220,2007-05-01,DZ,,70.6238,3.05,84.9372384937239,5.58281222370473,88924.1297516948,138069.529,333273.7122,DZA,97.1438064575195,,,,,,,,05,0.0009748515440151095
5221,2007-06-01,DZ,,69.9916,3.28,86.2218307274462,5.58281222370473,91091.3648566726,201295.8416,344428.6636,DZA,97.7010345458984,,,,,,,,06,0.0010934576857835054
5222,2007-07-01,DZ,,68.6701,3.32,86.8457755266828,5.58281222370473,94674.7218086214,150662.1994,351728.2522,DZA,98.0677108764648,,1530933.02224358,,,,,,07,0.0010961882071569562
5223,2007-08-01,DZ,,68.5663,3.28,87.2641855685238,5.58281222370473,97150.5789732618,132470.0916,336043.4363,DZA,97.1756744384766,,,,,,,,08,0.0010785117046907542
5224,2007-09-01,DZ,,67.6712,3.24,88.7836746678412,5.58281222370473,100622.641330625,199562.3688,333889.7008,DZA,98.4756698608398,,,,,,,,09,0.0011057822266593575
5225,2007-10-01,DZ,,67.1991,3.26,89.2387873449314,5.58281222370473,103698.09298798,159530.6634,361262.3616,DZA,100.403198242188,,1729003.17840591,,,,,,10,0.0011104006553068755
5226,2007-11-01,DZ,,66.7601,3.25,88.6148425456948,5.58281222370473,107163.464752091,134988.9222,398491.0369,DZA,102.539558410645,,,,,,,,11,0.0011128965998068454
5227,2007-12-01,DZ,,66.8299,3.37,89.0626146957351,5.58281222370473,110317.600020227,,,DZA,102.214996337891,,,,,,,,12,0.0011163452873006463
5228,2008-01-01,DZ,,66.597,3.35,88.37260515305,5.58281222370473,114185.907632547,,,DZA,103.388236999512,,1801441.56567335,,,,,,01,0.0009473823010921476
5229,2008-02-01,DZ,,66.0615,3.34,89.1286794391837,5.58281222370473,118572.145988752,,,DZA,104.044052124023,,,,,,,,02,0.0009494322002865373
5230,2008-03-01,DZ,,65.303,3.38,90.7142332819496,5.58281222370473,123612.01532344,,,DZA,105.930152893066,,,,,,,,03,0.0009506626520305873
5231,2008-04-01,DZ,,63.848,3.41,90.7362548630992,5.58281222370473,126098.072664152,,,DZA,108.136283874512,,1883804.17771893,,,,,,04,0.0009503286564722656
5232,2008-05-01,DZ,,62.9071,3.31,90.5967848491522,5.58281222370473,129303.964450214,,,DZA,111.061080932617,,,,,,,,05,0.0009463179740123453
5233,2008-06-01,DZ,,61.8851,3.31,89.76730529252,5.58281222370473,133386.160708597,,,DZA,113.160758972168,,,,,,,,06,0.0009545977227389812
