year;FIMM_PA;BCAXF_BP6_USD;NGDP_R_K_IX;credit_private;debt_service;month;couprisk;gdp_growth;credit_growth;inflation;stock_growth;exchange_change;exchange_12a;industrial_growth;commodities_growth;reserves_gdp;imports_gdp;exports_gdp;year2;Country_AF;Country_BD;Country_BO;Country_BR;Country_CH;Country_CL;Country_CO;Country_CR;Country_DZ;Country_EC;Country_EG;Country_ET;Country_GH;Country_ID;Country_IN;Country_KR;Country_MA;Country_MM;Country_MX;Country_MY;Country_NG;Country_PH;Country_PK;Country_PY;Country_RU;Country_SA;Country_SD;Country_TH;Country_TR;Country_TZ;Country_UA;Country_UG;Country_UY;Country_UZ;Country_VN;Country_ZA
01/11/1998;;;;;;1.318171801;-0.226633947;;;;;-0.088133426;-0.290175015;;-1.236603535;;;;19981101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1998;;;;;;1.608202185;-0.239205572;;;;;-0.088133426;-0.290175015;;-1.045996236;;;;19981201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/1999;;;;;;-1.582132038;-0.473383866;;;;;-0.088133426;-0.290175015;;-0.823574037;;;;19990101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/1999;;;;;;-1.292101654;0.192631809;;;;;-0.315220347;-0.351353468;;-0.973213757;;;;19990201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/1999;;;;;;-1.00207127;-0.435989914;;;;;-0.315208335;-0.41222281;;-0.764390616;;;;19990301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/1999;;;;;;-0.712040886;-0.454568856;;;;;-0.088133426;-0.41222281;;-0.592130596;;;;19990401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/1999;;;;;;-0.422010502;0.198045664;;;;;-0.088133426;-0.41222281;;-0.538692203;;;;19990501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/1999;;;;;;-0.131980119;-0.366782502;;;;;-0.088133426;-0.41222281;;-0.530885165;;;;19990601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/1999;;;;;;0.158050265;0.303880107;;;;;-0.088133426;-0.41222281;;-0.523265956;;;;19990701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/1999;;;;;;0.448080649;-0.397372617;;;;;-0.088133426;-0.41222281;;-0.377929611;;;;19990801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/1999;;;;;;0.738111033;-0.403314682;;;;;-0.088133426;-0.41222281;;-0.260830141;;;;19990901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/1999;;;;;;1.028141417;0.795439508;;;;;-0.088133426;-0.41222281;;-0.084689373;;;;19991001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/1999;;;;;;1.318171801;0.35582759;;;;;-0.088133426;-0.41222281;;0.10529524;;;;19991101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/1999;;;;;;1.608202185;-0.358825953;;;;;-0.315190407;-0.472783039;;0.122253227;;;;19991201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2000;;;;;;-1.582132038;-0.190078414;;;;;-0.088133426;-0.472783039;;0.361200134;;;;20000101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2000;;;;;;-1.292101654;0.75100642;;;;;0.605718011;-0.227151855;;0.569709439;;;;20000201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2000;;;;;;-1.00207127;0.749867066;;;;;-0.316375534;-0.227469513;;0.528255928;;;;20000301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2000;;;;;;-0.712040886;-0.25226543;;;;;-0.088133426;-0.227469513;;0.380404099;;;;20000401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2000;;;;;;-0.422010502;-0.129279024;;;;;-0.088133426;-0.227469513;;0.526006649;;;;20000501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2000;;;;;;-0.131980119;-0.251946284;;;;;-0.088133426;-0.227469513;;0.48093404;;;;20000601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2000;;;;;;0.158050265;0.587789785;;;;;0.140168027;-0.165648653;;0.464773516;;;;20000701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2000;;;;;;0.448080649;-0.220799513;;;;;-0.088133426;-0.165648653;;0.60429259;;;;20000801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2000;;;;;;0.738111033;-0.222533819;;;;;-0.088133426;-0.165648653;;0.661938643;;;;20000901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2000;;;;;;1.028141417;-0.379035557;;;;;-0.088133426;-0.165648653;;0.669421181;;;;20001001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2000;;;;;;1.318171801;-0.31346171;;;;;-0.088133426;-0.165648653;;0.748166417;;;;20001101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2000;;;;;;1.608202185;-0.278521656;;;;;-0.088133426;-0.103545239;;0.837177182;;;;20001201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2001;;;;;;-1.582132038;-0.398743427;;;;;-0.088133426;-0.103545239;;0.764339835;;;;20010101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2001;;;;;;-1.292101654;-0.464465892;;;;;-0.088133426;-0.290468119;;0.539911573;;;;20010201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2001;;;;;;-1.00207127;-0.450508225;;;;;-0.088133426;-0.228669359;;0.291688743;;;;20010301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2001;;;;;;-0.712040886;0.217218356;;;;;-0.088133426;-0.228669359;;0.380523882;;;;20010401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2001;;;;;;-0.422010502;-0.469039069;;;;;-0.088133426;-0.228669359;;0.241355245;;;;20010501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2001;;;;;;-0.131980119;-0.436998093;;;;;-0.088133426;-0.228669359;;0.153603397;;;;20010601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2001;;;;;;0.158050265;-0.440378004;;;;;-0.088133426;-0.290175015;;-0.025693194;;;;20010701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2001;;;;;;0.448080649;-0.450567855;;;;;-0.088133426;-0.290175015;;-0.309109956;;;;20010801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2001;;;;;;0.738111033;-0.455184085;;;;;-0.092722509;-0.291411338;;-0.659920669;;;;20010901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2001;;;;;;1.028141417;-0.466870106;;;;;-0.088133426;-0.291411338;;-0.968704268;;;;20011001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2001;;;;;;1.318171801;0.175628368;;;;;-0.088133426;-0.291411338;;-1.078929144;;;;20011101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2001;;;;;;1.608202185;-0.119121896;;;;;-0.31858697;-0.353490506;;-0.996486653;;;;20011201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2002;;;;;;-1.582132038;-0.407390834;;;;;-0.084269117;-0.352454827;;-0.965253733;;;;20020101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2002;;;;;;-1.292101654;-0.406347098;;;;;-0.088133426;-0.352454827;;-0.804988246;;;;20020201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2002;;;;;;-1.00207127;-0.415348151;;;;;-0.088133426;-0.352454827;;-0.511089677;;;;20020301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2002;;;;;;-0.712040886;0.26980932;;;;;-0.088133426;-0.352454827;;-0.526784263;;;;20020401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2002;;;;;;-0.422010502;-0.39695199;;;;;-0.088133426;-0.352454827;;-0.586301411;;;;20020501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2002;;;;;;-0.131980119;-0.403134112;;;;;-0.088133426;-0.352454827;;-0.351609089;;;;20020601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2002;;;;;;0.158050265;-0.427015577;;;;;-0.088133426;-0.352454827;;-0.088793825;;;;20020701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2002;;;;;;0.448080649;-0.441788119;;;;;-0.088133426;-0.352454827;;0.173384293;;;;20020801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2002;;;;;;0.738111033;-0.419157867;;;;;-0.088133426;-0.351224672;;0.46954861;;;;20020901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2002;;;;;;1.028141417;-0.337002984;;;;;-0.088133426;-0.351224672;;0.935510981;;;;20021001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2002;;;;;;1.318171801;-0.375853467;;;;;-0.088133426;-0.351224672;;0.953658932;;;;20021101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2002;;;;;;1.608202185;-0.37541828;;;;;-0.088133426;-0.289133949;;0.834976939;;;;20021201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2003;;;;;;-1.582132038;0.260332864;;;;;-0.955871357;-0.523948341;;1.118902324;;;;20030101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2003;;;;;;-1.292101654;-0.38324274;;;;;4.628965458;0.722583849;;1.103015663;;;;20030201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2003;;;;;;-1.00207127;-0.352649357;;;;;0.306800348;0.837787758;;0.819358355;;;;20030301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2003;;;;;;-0.712040886;-0.291338479;;;;;-2.608877428;0.096081689;;0.59063259;;;;20030401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2003;;;;;;-0.422010502;-0.388680236;;;;;0.475450152;0.252707229;;0.449718685;;;;20030501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2003;;;;;;-0.131980119;-0.28345535;;;;;-0.695416114;0.081843003;;0.373043285;;;;20030601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2003;;;;;;0.158050265;-0.238324389;;;;;-0.344597094;0.010649576;;0.369383351;;;;20030701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2003;;;;;;0.448080649;-0.217636354;;;;;0.35736492;0.133620041;;0.340573157;;;;20030801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2003;;;;;;0.738111033;-0.24403423;;;;;0.046539798;0.171158394;;0.348492543;;;;20030901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2003;;;;;;1.028141417;-0.337721279;;;;;-0.041831679;0.184102654;;0.431274417;;;;20031001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2003;;;;;;1.318171801;0.374646733;;;;;-0.53680297;0.058543336;;0.553978657;;;;20031101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2003;;;;;;1.608202185;-0.365996072;;;;;0.15011864;0.12455906;;0.572573331;;;;20031201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2004;;;;;;-1.582132038;-0.397239327;;;;;-0.097427887;0.368324735;;0.542737993;;;;20040101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2004;;;;;;-1.292101654;-0.385968263;;;;;0.822910201;-0.610562422;;0.392588537;;;;20040201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2004;;;;;;-1.00207127;-0.379433793;;;;;-0.192939269;-0.740539455;;0.528542337;;;;20040301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2004;;;;;;-0.712040886;-0.346323039;;;;;0.624367772;0.147755051;;0.643167026;;;;20040401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2004;;;;;;-0.422010502;0.831528863;;;;;-1.059435897;-0.275301809;;0.870859001;;;;20040501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2004;;;;;;-0.131980119;-0.13588283;;;;;-1.144992829;-0.398210888;;0.734808902;;;;20040601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2004;;;;;;0.158050265;1.497865269;;;;;-2.007575388;-0.844792282;;0.573996169;;;;20040701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2004;;;;;;0.448080649;0.295808528;;;;;-0.883895509;-1.160935828;;0.425948548;;;;20040801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2004;;;;;;0.738111033;-0.21430257;;;;;-0.038136306;-1.182061943;;0.324056048;;;;20040901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2004;;;;;;1.028141417;0.615862241;;;;;0.391311138;-1.073986958;;0.076349223;;;;20041001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2004;;;;;;1.318171801;-0.683218529;;;;;1.522972907;-0.549437748;;-0.247297529;;;;20041101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2004;;;;;;1.608202185;-0.674378731;;;;;0.522777162;-0.451681625;;-0.355723811;;;;20041201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2005;;;;;;-1.582132038;-0.283506715;;;;;1.343521982;-0.068527562;;0.067125353;;;;20050101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2005;;;;;;-1.292101654;-0.604455522;;;;;-0.142919173;-0.328231241;;0.105737339;;;;20050201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2005;;;;;;-1.00207127;-0.616571564;;;1.066544247;;-0.709788442;-0.467361204;;0.260781725;;;;20050301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2005;;;;;;-0.712040886;-0.598008791;;;0.864279531;;0.523610931;-0.493699375;;0.316430229;;;;20050401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2005;;;;;;-0.422010502;-0.5947768;;;0.782065661;;0.213673596;-0.149051103;;0.162177282;;;;20050501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2005;;;;;;-0.131980119;-0.619074761;;;0.507751723;;-0.042706957;0.158492327;;0.286768704;;;;20050601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2005;;;;;;0.158050265;-0.584565328;;;0.488183508;;-0.387648549;0.630876332;;0.448637962;;;;20050701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2005;;;;;;0.448080649;-0.592190526;;;0.436427802;;-0.508410969;0.741588427;;0.485766858;;;;20050801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2005;;;;;;0.738111033;-0.590523778;;;0.603321852;;-0.364787542;0.646271076;;0.452364313;;;;20050901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2005;;;;;;1.028141417;-0.594834484;;;0.62866431;;-0.422153003;0.412811352;;0.451879675;;;;20051001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2005;;;;;;1.318171801;-0.609287976;;;0.589570772;;1.108290768;0.298722249;;0.506978237;;;;20051101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2005;;;;;;1.608202185;-0.588638572;;;0.480805209;;0.403652966;0.265531388;;0.624954092;;;;20051201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2006;;;;;;-1.582132038;-0.047185549;;;0.629101921;;-0.151200613;-0.142579228;;0.268441007;;;;20060101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2006;;;;;;-1.292101654;-0.63199011;;;0.508389008;;-0.530217618;-0.248305703;;0.418079447;;;;20060201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2006;;;;;;-1.00207127;-0.621872983;;;0.269612662;;0.012085475;-0.050455359;;0.224582471;;;;20060301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2006;;;;;;-0.712040886;-0.614668604;;;0.249670673;;-0.415400405;-0.30495837;;0.333017231;;;;20060401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2006;;;;;;-0.422010502;-0.626973025;;;0.09343471;;0.095001187;-0.33667994;;0.45466896;;;;20060501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2006;;;;;;-0.131980119;-0.604443822;;;-0.061616968;;0.203705186;-0.270613559;;0.415048004;;;;20060601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/07/2006;;;;;;0.158050265;-0.61506732;;;-0.136378164;;-0.160627256;-0.208948341;;0.423988559;;;;20060701;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/08/2006;;;;;;0.448080649;-0.619061283;;;-0.050842763;;-0.07905721;-0.091422678;;0.521474677;;;;20060801;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/09/2006;;;;;;0.738111033;-0.138564195;;;-0.092896325;;-0.042761414;-0.00271752;;0.399357335;;;;20060901;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2006;;;;;;1.028141417;-0.598886731;;;0.020349127;;-0.251309656;0.044738932;;0.301846027;;;;20061001;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/11/2006;;;;;;1.318171801;-0.576357672;;;-0.076764645;;-0.142721628;-0.292628532;;0.572352802;;;;20061101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/12/2006;-0.446356097;;;;;1.608202185;-0.023834072;;;-0.223046586;;-0.097242408;-0.426100165;;0.728211225;;;;20061201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/01/2007;0.364690496;;;;;-1.582132038;-0.583783079;;;-0.312527188;;0.112304377;-0.355801485;;0.421553782;;;;20070101;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/02/2007;1.273062679;;;;;-1.292101654;-0.581193945;;;-0.338010395;;-0.097204204;-0.23863048;;0.288549538;;;;20070201;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/03/2007;1.337946407;;;;;-1.00207127;-0.576905991;;;-0.219636113;;0.02981024;-0.233845774;;0.337281144;;;;20070301;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2007;1.12058592;;;;;-0.712040886;-0.599925613;;;-0.139017442;;-0.024789794;-0.127361388;;0.258378384;;;;20070401;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/05/2007;1.337946407;;;;;-0.422010502;-0.064670928;;;0.051412604;;-0.277899655;-0.228750864;;0.203904058;;;;20070501;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01/06/2007;1.337946407;;;;;-0.131980119;-0.59100771;;;0.303956156;;-0.451109523;-0.404915131;;0.335477476;;;;20070601;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
