,year,ISO2 Code,ENDE_XDC_USD_RATE,FASMB_XDC,FDSB_XDC,FDSF_XDC,FIMM_PA,PCPI_IX,RAXG_USD,TMG_CIF_XDC,TXG_FOB_XDC,ISO Code
14469,2005-10,RU,28.4244,2484600,6465900,4472800,2.9,62.4674789588754,161240.750309401,,,RUS
14470,2005-11,RU,28.7312,2529600,6589000,4600900,5.7,62.9297289511712,164666.262617847,,,RUS
14471,2005-12,RU,28.7825,2914300,7213400,4846300,4.8,63.4457589425707,175891.409917674,,,RUS
14472,2006-01,RU,28.1207,2636400,7018800,4995800,3.1,64.9874889168752,181400.854653675,,,RUS
14473,2006-02,RU,28.1223,2661600,7139400,5189700,3.1,66.0662788988954,189049.891672395,,,RUS
14474,2006-03,RU,27.7626,2721600,7374700,5404900,3.3,66.6080188898663,198676.586525214,,,RUS
14475,2006-04,RU,27.2739,2864800,7507900,5721800,3.3,66.8411588859807,218520.764420453,,,RUS
14476,2006-05,RU,26.984,3244400,7855900,6007700,2.4,67.1619888806335,239270.577870135,,,RUS
14477,2006-06,RU,27.0789,3287300,8277100,6193700,2.8,67.3500388774994,243174.226740181,,,RUS
14478,2006-07,RU,26.8718,3307600,8383000,6375700,2,67.8012888699785,257859.015130669,,,RUS
14479,2006-08,RU,26.7379,3485600,8545600,6012100,2.3,67.9301088678315,252184.119566661,,,RUS
14480,2006-09,RU,26.7799,3486200,8878300,6237000,3.5,67.9912488668125,258705.025994523,,,RUS
14481,2006-10,RU,26.7477,3363100,8952200,6523100,4.1,68.1816288636395,264956.683209849,,,RUS
14482,2006-11,RU,26.3147,3509200,9202000,6697000,6.2,68.6111688564805,280969.254539012,,,RUS
14483,2006-12,RU,26.3311,4122400,10126800,6882000,5,69.1531988474467,295567.570300098,,,RUS
14484,2007-01,RU,26.5331,3740000,9886800,7007300,3.3,70.3149688280839,295560.71913595,,,RUS
14485,2007-02,RU,26.1599,3716500,10155700,7255500,3.8,71.0954688150755,305869.404568018,,,RUS
14486,2007-03,RU,26.0113,4210300,10872900,7930400,4.8,71.5149288080845,330334.414452482,,,RUS
14487,2007-04,RU,25.6851,4596300,11161000,8253600,3.3,71.9225688012905,360410.419152127,,,RUS
14488,2007-05,RU,25.9031,5350800,11875300,8834800,3.3,72.3756787937387,394749.161104295,,,RUS
14489,2007-06,RU,25.8162,5139100,12011700,8709200,3.4,73.0632487822792,397398.215629158,,,RUS
14490,2007-07,RU,25.5999,4920600,12060300,8780100,3.5,73.698898771685,407494.973358527,,,RUS
14491,2007-08,RU,25.6494,4758100,12340200,8867200,5.2,73.7652287705795,407110.762451837,,,RUS
14492,2007-09,RU,24.9493,4587100,12675400,9041600,6.2,74.3479687608672,415263.656195858,,,RUS
14493,2007-10,RU,24.7238,4405100,12669800,9483800,5.7,75.5672787405453,436007.047952856,,,RUS
14494,2007-11,RU,24.3506,4650400,13107300,9654200,6.3,76.496758725054,452162.374767039,,,RUS
14495,2007-12,RU,24.5462,5513400,14236200,9912800,4.4,77.3611687106472,466750.41988205,,,RUS
14496,2008-01,RU,24.4764,4931900,13969000,10220700,2.8,79.148218680863,475071.980843257,,,RUS
14497,2008-02,RU,24.1159,4954500,14256200,10332900,4.3,80.0979886650335,481010.796075078,,,RUS
14498,2008-03,RU,23.5156,4871500,14521800,10537200,4.3,81.0591686490139,498889.532066411,,,RUS
14499,2008-04,RU,23.6471,4972100,14460200,10688900,4.2,82.2102086298299,519757.600852322,,,RUS
14500,2008-05,RU,23.7384,5129500,15001200,11079100,3.7,83.3200486113325,533109.272661915,,,RUS
14501,2008-06,RU,23.4573,5422800,15545400,11275600,3.7,84.1282485978625,555181.625300953,,,RUS
14502,2008-07,RU,23.4456,5283700,15406900,11605300,4.4,84.5572985907117,582679.003051149,,,RUS
14503,2008-08,RU,24.5769,5360100,15878300,12124100,5.8,84.8617085856382,569122.685713972,,,RUS
14504,2008-09,RU,25.2464,5317700,15760200,12280300,7.1,85.5405985743234,542839.281798717,,,RUS
14505,2008-10,RU,26.543,5282000,15152600,11832300,7.6,86.3190185613497,472005.394301907,,,RUS
14506,2008-11,RU,27.606,5201900,15059600,11591500,9.5,87.0354685494089,442391.531326063,,,RUS
14507,2008-12,RU,29.3804,5578700,16276700,12197800,8.3,87.6360185393997,411749.599971659,,,RUS
14508,2009-01,RU,35.4146,4331100,15863200,13138800,16.3,89.7129885047835,371428.010150147,,,RUS
14509,2009-02,RU,35.7205,4331000,15876000,13235900,9.3,91.1932484801125,368157.11139291,,,RUS
14510,2009-03,RU,34.0134,4298800,15810300,12884200,8.7,92.3878884602019,368064.961726691,,,RUS
14511,2009-04,RU,33.2491,4483500,15872200,12557100,8.6,93.0253584495774,368347.954338917,,,RUS
14512,2009-05,RU,30.9843,4712400,16086000,12560800,7.1,93.55559844074,387280.338446439,,,RUS
14513,2009-06,RU,31.2904,4967600,16579800,13049900,6.8,94.1169384313844,395890.309973985,,,RUS
14514,2009-07,RU,31.7555,4850500,16730900,13443700,6.5,94.709878421502,384875.422178763,,,RUS
14515,2009-08,RU,31.5687,4921500,16919200,13619600,6.6,94.709878421502,391875.549441229,,,RUS
14516,2009-09,RU,30.0922,4803700,17004600,13238800,7.2,94.6814684219755,394516.326153266,,,RUS
14517,2009-10,RU,29.0488,5023500,17128900,13360400,5.8,94.6814684219755,414024.044598346,,,RUS
14518,2009-11,RU,29.8179,5218200,17663200,14099000,5.3,94.9560384173994,424690.167755793,,,RUS
14519,2009-12,RU,30.2442,6467300,19095800,13942700,5.1,95.3453584109107,416648.892265015,,,RUS
14520,2010-01,RU,30.4312,5785800,18817200,14168100,4,96.9090283848495,413508.893780278,,,RUS
14521,2010-02,RU,29.9484,5968700,19094100,14039600,3.8,97.7424383709594,413332.66927967,,,RUS
14522,2010-03,RU,29.3638,6363800,19309800,13816000,3.6,98.3582183606964,423317.932972397,,,RUS
14523,2010-04,RU,29.2886,6795000,19709000,14067600,3.3,98.6434583559424,435560.274118188,,,RUS
14524,2010-05,RU,30.4956,6859000,20104800,14454500,2.8,99.1366683477222,428988.832935019,,,RUS
14525,2010-06,RU,31.1954,7195000,20557100,14813900,2.6,99.5233083412782,432990.677321128,,,RUS
14526,2010-07,RU,30.1869,7068400,20770000,14875000,2.6,99.8815883353069,448037.274011826,,,RUS
14527,2010-08,RU,30.664,7207900,20992000,14962200,2.6,100.430898326152,447068.440537082,,,RUS
14528,2010-09,RU,30.403,7126000,21318700,15119200,2.6,101.27459831209,458314.542448755,,,RUS
14529,2010-10,RU,30.7821,6956200,21516900,15435500,2.7,101.780898303652,463760.035262072,,,RUS
14530,2010-11,RU,31.3061,6945400,22117800,15558900,3.2,102.60539828991,448775.586555468,,,RUS
14531,2010-12,RU,30.4769,8190400,23791200,15041300,3,103.713498271442,443585.871721266,,,RUS
14532,2011-01,RU,29.6684,7495900,23153100,14871700,2.7,106.171498230475,450757.61690999,,,RUS
14533,2011-02,RU,28.9405,7431100,23507400,14996200,2.8,106.999598216673,458041.87469121,,,RUS
14534,2011-03,RU,28.429,7514100,23610800,15025200,3.1,107.662998205617,465447.817707551,,,RUS
14535,2011-04,RU,27.5022,7285400,23709500,15210700,3.3,108.1259981979,483217.1497852,,,RUS
14536,2011-05,RU,28.0685,7268800,23999500,15439100,3.8,108.64499818925,480136.40483272,,,RUS
14537,2011-06,RU,28.0758,7410300,24431600,15599900,3.7,108.894898185085,484004.46121594,,,RUS
14538,2011-07,RU,27.6796,7147300,24558500,15595000,3.9,108.883998185267,490248.464423057,,,RUS
14539,2011-08,RU,28.8569,7163100,24920600,16551100,4,108.622698189622,496362.082780652,,,RUS
14540,2011-09,RU,31.8751,7407900,25663300,17514700,4.5,108.579198190347,472488.224851841,,,RUS
14541,2011-10,RU,29.8977,7261600,25545100,17036900,4.9,109.10039818166,476956.575958995,,,RUS
14542,2011-11,RU,31.3216,7464800,26290500,17297600,5,109.558598174023,462683.316282656,,,RUS
14543,2011-12,RU,32.1961,8644100,28754600,17392000,5.4,110.040698165988,453948.184789354,,,RUS
14544,2012-01,RU,30.3647,7898400,27993600,16910100,4.8,110.590898156818,456544.834907168,,,RUS
14545,2012-02,RU,28.9503,7760700,28084400,16483100,4.4,111.000098149998,463808.683236652,,,RUS
14546,2012-03,RU,29.3282,7787900,28345700,16615200,5.1,111.643898139268,465660.693334903,,,RUS
14547,2012-04,RU,29.3627,7728800,28504300,16986400,5.3,111.9899981335,476453.829365796,,,RUS
14548,2012-05,RU,32.4509,7728000,29045700,18032000,5.8,112.572298123795,465126.224713844,,,RUS
14549,2012-06,RU,32.8169,8129300,29340900,18174700,5.8,113.574198107097,467989.576517168,,,RUS
14550,2012-07,RU,32.19,8214700,29267600,17738400,5.6,114.971198083813,461861.730164227,,,RUS
14551,2012-08,RU,32.2934,8110900,29409900,17681500,5.3,115.086098081898,464856.592920807,,,RUS
14552,2012-09,RU,30.9169,8082800,29512100,17721500,5.5,115.719098071348,476378.595093063,,,RUS
14553,2012-10,RU,31.5252,8045600,29807300,17917300,6.1,116.251398062477,475257.492791669,,,RUS
14554,2012-11,RU,31.0565,8257000,30046900,17791700,6.1,116.646698055888,476240.043247292,,,RUS
14555,2012-12,RU,30.3727,9852800,32226400,17314300,6.2,117.27659804539,486576.820807129,,,RUS
14556,2013-01,RU,30.0277,8424800,31657400,17295600,5.4,118.41419802643,480193.278628766,,,RUS
14557,2013-02,RU,30.6202,8506800,32194700,17594100,5.7,119.077298015378,475649.061034023,,,RUS
14558,2013-03,RU,31.0834,8628200,32626600,17896200,6,119.482098008632,477265.33761154,,,RUS
14559,2013-04,RU,31.2559,8811000,33167100,18293400,6.2,120.091497998475,486346.904166799,,,RUS
14560,2013-05,RU,31.5893,8782900,33414300,18452300,6.4,120.884097985265,473392.03902715,,,RUS
14561,2013-06,RU,32.709,9063100,34132600,18695100,6.3,121.391797976803,475222.979037828,,,RUS
14562,2013-07,RU,32.8901,8862100,34375700,18667300,6.1,122.387197960213,470202.345676472,,,RUS
14563,2013-08,RU,33.2474,8896200,34561300,18594200,6.1,122.558597957357,464200.779058893,,,RUS
14564,2013-09,RU,32.3451,9116500,34467200,18390900,6.3,122.815897953068,479449.462375068,,,RUS
14565,2013-10,RU,32.0613,8952100,34397500,18295500,6.1,123.5159979414,480235.842956544,,,RUS
14566,2013-11,RU,33.1916,9137600,35098000,18621800,6.2,124.22339792961,474948.651081553,,,RUS
14567,2013-12,RU,32.7292,10503900,37271900,18180000,6.4,124.838497919358,469602.700888888,,,RUS
14568,2014-01,RU,35.2448,9351300,36979000,19864700,6.1,125.574997907083,457207.149726529,,,RUS
14569,2014-02,RU,36.0501,9230000,37578800,20300800,6,126.454097892432,448737.201092157,,,RUS
14570,2014-03,RU,35.6871,9344700,37010100,19573000,7.9,127.743897870935,442773.450320409,,,RUS
14571,2014-04,RU,35.6983,9427900,37285200,19544100,7.9,128.893597851773,427970.811864433,,,RUS
14572,2014-05,RU,34.7352,9326100,37365700,19081900,8.2,130.05359783244,423767.134036404,,,RUS
14573,2014-06,RU,33.6306,9672400,37240200,18785800,8.2,130.859997819,431956.042469963,,,RUS
14574,2014-07,RU,35.7271,9613500,37462600,19454600,8.2,131.501197808313,422650.688925102,,,RUS
14575,2014-08,RU,36.9316,9537200,37723200,19173400,7.9,131.816797803053,419237.842192854,,,RUS
14576,2014-09,RU,39.3866,9947900,38153800,19999600,8,132.673597788773,409222.865599202,,,RUS
14577,2014-10,RU,43.3943,9646400,38912300,21242100,8.2,133.761497770642,383281.401227012,,,RUS
14578,2014-11,RU,47.6629,9950900,40223100,22841700,10.2,135.473697742105,373657.244248689,,,RUS
14579,2014-12,RU,56.2584,11331954.2,42909569.9,25226158.585367,15.47,139.023097682948,339369.921935749,,,RUS
14580,2015-01,RU,68.9291,9897964.6,45155226.1,30462653.6013061,17,144.375497593742,327146.067427931,,,RUS
14581,2015-02,RU,61.2718,9665548.5,43881047.8,26106326.4090085,15.1,147.580597540323,313431.106345844,,,RUS
14582,2015-03,RU,58.4643,9662524.5,43203607.6,25103048.2487756,14.9,149.366297510562,309092.436706879,,,RUS
14583,2015-04,RU,51.7029,9519994,42717149.4,23127457.4992878,14.4,150.05339749911,307716.621949659,,,RUS
14584,2015-05,RU,52.9716,9201864.8,42840915.4,23386204.1236252,12.8,150.578597490357,308895.02431848,,,RUS
14585,2015-06,RU,55.524,9706526.3,43719462.9,25220490.3855769,12.5,150.864697485588,313341.138328143,,,RUS
14586,2015-07,RU,58.9906,9805685.2,44472594,26432473.5900832,11.5,152.071597465473,312661.727668061,,,RUS
14587,2015-08,RU,66.4779,9837215.5,46503965.3,30115291.7057996,10.9,152.603897456602,318660.41084885,,,RUS
14588,2015-09,RU,66.2367,9810371.4,46858375.9,30619780.7882125,11.15,153.473697442105,322373.680281028,,,RUS
14589,2015-10,RU,64.3742,9774916.5,46649221.5,29840634.0863038,11.14,154.609397423177,319060.158164172,,,RUS
14590,2015-11,RU,66.2393,9887244.4,47499165.8,30380955.2746073,11.43,155.76899740385,317027.907712257,,,RUS
14591,2015-12,RU,72.8827,11043822.4,51370087.5,33042519.762095,11.07,156.96839738386,319835.210258841,,,RUS
14592,2016-01,RU,75.1723,10507081,50831802.3,35115771.0807008,11.02,158.475297358745,320178.54847462,,,RUS
14593,2016-02,RU,75.0903,10565079.1,51139894,34780808.4495186,10.84,159.473697342105,323274.713016128,,,RUS
14594,2016-03,RU,67.6076,10974529.1,50050844.1,31838562.6243965,10.94,160.207297329878,328870.552533199,,,RUS
14595,2016-04,RU,64.3334,10461724,49674388,31199555.7268957,10.73,160.91219731813,331013.509980838,,,RUS
14596,2016-05,RU,66.0825,10707540.1,50343131.4,31460425.6722092,11.1,161.571897307135,329785.998887517,,,RUS
14597,2016-06,RU,64.2575,10785583.4,49963289.2,30766543.2348179,10.6,162.15359729744,329258.31508905,,,RUS
14598,2016-07,RU,67.0512,10600553.6,50192165.1,31539233.4768998,10.38,163.029197282847,329391.211251548,,,RUS
14599,2016-08,RU,64.9072,10939720.9,49877299.6,30988609.1763188,10.3,163.045497282575,330487.918239392,,,RUS
14600,2016-09,RU,63.1581,11541243.2,49543708.8,30117823.1034521,10.2,163.322697277955,332231.014943302,,,RUS
14601,2016-10,RU,62.9037,11084799.2,49166883.4,29748044.3694989,10.32,164.02499726625,326308.383278883,,,RUS
14602,2016-11,RU,64.9449,11184433,49854329.1,30294519.9416136,10.02,164.746697254222,323630.109585722,,,RUS
14603,2016-12,RU,60.6569,11882666.2,50903312.8,27558102.0375161,10.2,165.405697243238,317544.471407946,,,RUS
14604,2017-01,RU,60.1618,11385625.3,51222780.4,28804015.6465203,10.11,166.431197226147,327643.860405094,,,RUS
14605,2017-02,RU,57.9371,11597191.1,51142293.5,28083573.6324167,10.14,166.797297220045,330469.320716724,,,RUS
14606,2017-03,RU,56.3779,11543507.3,50671646.5,27523628.0910949,9.9,167.01419721643,330332.301114515,,,RUS
14607,2017-04,RU,56.9838,11569597.1,50863172.2,28073215.6786804,9.58,167.565297207245,332336.043104985,,,RUS
14608,2017-05,RU,56.5168,11395773.1,51419746.2,28430403.9803262,9.13,168.185297196912,336421.86671844,,,RUS
14609,2017-06,RU,59.0855,11596426.9,52129178.3,29983407.0813321,9.11,169.211297179812,343460.276946238,,,RUS
14610,2017-07,RU,59.5436,11908121.6,51936813.4,30320525.1144374,8.95,169.329697177838,348396.004584756,,,RUS
14611,2017-08,RU,58.7306,12664406.6,51860167.1,29854257.9165583,8.54,168.415297193078,350473.79285899,,,RUS
14612,2017-09,RU,58.0169,12916192,51853164.7,29570452.1399664,8.37,168.162697197288,351154.141589901,,,RUS
14613,2017-10,RU,57.8716,12863207.1,51835548.6,29195860.9942345,8.04,168.498997191683,351138.945773792,,,RUS
14614,2017-11,RU,58.3311,13069895.1,52585523.5,29675938.0001323,8.01,168.869697185505,355512.856038528,,,RUS
14615,2017-12,RU,57.6002,14701465.1,54667115.1,29736890.3349105,7.73,169.578997173683,356084.02096411,,,RUS
14616,2018-01,RU,56.2914,14506741,54171023.3,30521849.2390142,7.09,170.104697164922,367339.347583799,,,RUS
14617,2018-02,RU,55.6717,14579334.2,54047487.6,30183695.8827768,7.15,170.461897158968,373056.270287746,,,RUS
14618,2018-03,RU,57.2649,15477538.8,54727194.2,31464128.1175008,7.15,170.95619715073,377500.492816165,,,RUS
14619,2018-04,RU,61.9997,15780716.4,56220833.9,34079912.6172539,7,171.605897139902,378718.413251747,,,RUS
14620,2018-05,RU,62.5937,16153419.2,56646318.1,34003089.4404201,6.95,172.257997129033,376122.012997776,,,RUS
14621,2018-06,RU,62.7565,16481829.1,57208090.7,34356702.6785362,7.02,173.101997114967,378567.984861903,,,RUS
14622,2018-07,RU,62.7805,16236396,56823233.2,34177418.0994291,7.09,173.569397107177,380599.153653568,,,RUS
14623,2018-08,RU,68.0821,16118622.1,57978082.9,37046201.076643,7.03,173.586797106887,383342.54224906,,,RUS
14624,2018-09,RU,65.5906,16354960.9,57613328.7,36126049.2729612,7.15,173.864497102258,381656.939321238,,,RUS
14625,2018-10,RU,65.7742,16090390.4,57519905.7,36168663.355682,7.27,174.472997092117,378484.831145796,,,RUS
14626,2018-11,RU,66.6342,15694772.5,58430004.6,37462135.6731258,7.25,175.345397077577,379170.7583284,,,RUS
14627,2018-12,RU,69.4706,16063429.6,61401643.2,39909115.5759176,7.49,176.818297053028,381575.041682719,,,RUS
14628,2019-01,RU,66.0987,15520760,59779399.9,39064013.3068514,7.65,178.604197023263,386458.518444385,,,RUS
14629,2019-02,RU,65.757,15877827.1,60469345.8,39648768.5696878,7.59,179.389997010167,390960.204287592,,,RUS
14630,2019-03,RU,64.7347,15799600.6,60146822.6,39538642.6495695,7.68,179.964097000598,397773.846012458,,,RUS
14631,2019-04,RU,64.6917,15751350,60481334.8,39667092.4061169,7.75,180.4859969919,401052.790169423,,,RUS
14632,2019-05,RU,65.0583,15596818.4,60959402.7,40733724.3659991,7.72,181.099596981673,405341.003099643,,,RUS
14633,2019-06,RU,63.0756,15540994.9,60927471.7,41473705.8012279,7.58,181.171996980467,418067.101636974,,,RUS
14634,2019-07,RU,63.3791,16156000.2,60924417.1,40554410.2811991,7.32,181.534396974427,417846.575809983,,,RUS
14635,2019-08,RU,66.4897,16444582.9,61868248.8,42924860.0218603,7.13,181.098696981688,419597.747572088,,,RUS
14636,2019-09,RU,64.4156,,,,6.86,180.808896986518,423060.784594641,,,RUS
14637,1990-01,SD,0.00450056549605458,,,,,0.171412028439484,41.1872559187677,,,SDN
14638,1990-02,SD,0.00450056549605458,,,,,0.17946839377614,35.4131681173543,,,SDN
14639,1990-03,SD,0.00450056549605458,,,,,0.190267351567827,39.7130082992949,,,SDN
14640,1990-04,SD,0.00450056549605458,,,,,0.196438184591649,53.8130247339698,,,SDN
14641,1990-05,SD,0.00450056549605458,,,,,0.211351031065884,19.513120088167,,,SDN
14642,1990-06,SD,0.00450056549605458,,,,,0.218721748288782,9.41323872061004,,,SDN
14643,1990-07,SD,0.00450056549605458,,,,,0.232777534620819,9.61365635156911,,,SDN
14644,1990-08,SD,0.00450056549605458,,,,,0.282658434896709,11.313859437584,,,SDN
14645,1990-09,SD,0.00450056549605458,,,,,0.285915263437059,23.8139256370979,,,SDN
14646,1990-10,SD,0.00450056549605458,,,,,0.270488180877506,9.81430778916042,,,SDN
14647,1990-11,SD,0.00450056549605458,,,,,0.276487601872888,10.1142675740844,,,SDN
14648,1990-12,SD,0.00450056549605458,,,,,0.29894257759846,11.4142265723919,,,SDN
14649,1991-01,SD,0.00450056549605458,,,,,0.366993152888935,11.4143476139918,,,SDN
14650,1991-02,SD,0.00450056549605458,,,,,0.427330186899634,9.41420535257685,,,SDN
14651,1991-03,SD,0.00450056549605458,,,,,0.43538655223629,11.2134631177888,,,SDN
14652,1991-04,SD,0.00450056549605458,,,,,0.499666062901096,13.6134080609262,,,SDN
14653,1991-05,SD,0.00450056549605458,,,,,0.520921154427592,13.6134084204881,,,SDN
14654,1991-06,SD,0.00450056549605458,,,,,0.535319764816509,13.7131450955648,,,SDN
14655,1991-07,SD,0.00450056549605458,,,,,0.573716059186953,17.3133400923134,,,SDN
14656,1991-08,SD,0.00450056549605458,,,,,0.593942678542812,36.6133698776656,,,SDN
14657,1991-09,SD,0.00450056549605458,,,,,0.585029253063959,24.1136798905609,,,SDN
14658,1991-10,SD,0.014992885875652,,,,,0.579886892210775,7.11366512250782,,,SDN
14659,1991-11,SD,0.014992885875652,,,,,0.584000780893322,7.22580719631072,,,SDN
14660,1991-12,SD,0.014992885875652,,,,,0.59137149811622,7.61430430988857,,,SDN
14661,1992-01,SD,0.014992885875652,,,,,0.758841049901596,6.51397331097604,,,SDN
14662,1992-02,SD,0.0900925250231988,,,,,0.880886414150509,3.71380910296067,,,SDN
14663,1992-03,SD,0.0900925250231988,,,,,0.957336178834518,4.81371742112483,,,SDN
14664,1992-04,SD,0.0990128419656029,,,,,1.0440706652249,4.91369750431471,,,SDN
14665,1992-05,SD,0.0961566199024972,,,,,1.04955585013497,5.71396316517028,,,SDN
14666,1992-06,SD,0.0980420992774297,,,,,1.08983767681824,20.8318993797619,,,SDN
14667,1992-07,SD,0.102043940120616,,,,,1.21171162903871,24.5038919844781,,,SDN
14668,1992-08,SD,0.105265374007874,,,,,1.24273720618626,25.2557972548927,,,SDN
14669,1992-09,SD,0.11236207555226,,,,,1.27153442696409,21.1962524081536,,,SDN
14670,1992-10,SD,0.120484830959782,,,,,1.30598824468043,17.3357419586121,,,SDN
14671,1992-11,SD,0.120484830959782,,,,,1.40386451291937,14.895331003742,,,SDN
14672,1992-12,SD,0.135138787534798,,,,,1.4799714535465,27.5188066515627,,,SDN
14673,1993-01,SD,0.125003125078127,,,,,1.55350721374704,40.2048140350722,,,SDN
14674,1993-02,SD,0.135138787534798,,,,,1.65326901429882,49.4148258260222,,,SDN
14675,1993-03,SD,0.14084903800107,,,,,1.7400035006892,51.4165292171362,,,SDN
14676,1993-04,SD,0.14084903800107,,,,,1.89564562251225,54.5051988826191,,,SDN
14677,1993-05,SD,0.14084903800107,,,,,1.91741495012407,53.6106749143559,,,SDN
14678,1993-06,SD,0.144931737151801,,,,,2.22269977277479,52.6526102333049,,,SDN
14679,1993-07,SD,0.151519743022516,,,,,2.31234826364864,54.9374428193766,,,SDN
14680,1993-08,SD,0.163939801304961,,,,,2.59380681434627,54.3632938038339,,,SDN
14681,1993-09,SD,0.172416765806307,,,,,2.7254512521878,58.4075772148989,,,SDN
14682,1993-10,SD,0.217396030348486,,,,,2.69562555923933,44.44436340011,,,SDN
14683,1993-11,SD,0.217396030348486,,,,,3.03656408380546,44.3108758571916,,,SDN
14684,1993-12,SD,0.217396030348486,,,,,3.23540203679526,37.430695743162,,,SDN
14685,1994-01,SD,0.215058388352438,,,,,3.65416162227292,28.0401347126723,,,SDN
14686,1994-02,SD,0.215058388352438,,,,,3.51377517098098,33.7862166615403,,,SDN
14687,1994-03,SD,0.215058388352438,,,,,3.93939123759623,48.4474843697478,,,SDN
14688,1994-04,SD,0.217396030348486,,,,,4.25513219398175,28.7727886126989,,,SDN
14689,1994-05,SD,0.217396030348486,,,,,4.66257858558241,36.6523768399475,,,SDN
14690,1994-06,SD,0.217396030348486,,,,,4.82542001259992,45.2835479541342,,,SDN
14691,1994-07,SD,0.370384088299567,,,,,5.28480424881773,48.7328715482271,,,SDN
14692,1994-08,SD,0.38761192294275,,,,,5.56540573937317,54.7485032195078,,,SDN
14693,1994-09,SD,0.38761192294275,,,,,5.79904033413619,49.7408637991148,,,SDN
14694,1994-10,SD,0.390030812434182,,,,,5.61340110733622,52.1914217687535,,,SDN
14695,1994-11,SD,0.394804374432469,,,,,5.64494092056909,50.0405077988066,,,SDN
14696,1994-12,SD,0.400016000640026,,,,,6.65250082373638,78.1559125220222,,,SDN
14697,1995-01,SD,0.423746768930887,,,,,6.57810800339364,74.6643273486249,35.940135,17.86323,SDN
14698,1995-02,SD,0.450470741925312,,,,,6.67272744309224,76.0477368848509,32.7257112,16.4496612,SDN
14699,1995-03,SD,0.510230113781315,,,,,6.88476412227188,78.1306511877458,25.9559973,17.3517993,SDN
14700,1995-04,SD,0.520833333333333,,,,,6.97269849286133,94.3254923404357,27.6651172,26.00105,SDN
14701,1995-05,SD,0.520833333333333,,,,,7.2274167671224,96.59112346675,40.924,28.808,SDN
14702,1995-06,SD,0.526315789473684,,,,,7.58326813816278,99.8847661163987,57.57661,22.0038,SDN
14703,1995-07,SD,0.555555555555556,,,,,8.2675449556932,103.750866391356,47.994508,26.45577,SDN
14704,1995-08,SD,0.588235294117647,,,,,8.86131622220757,114.120141309215,44.3678655,28.3794455,SDN
14705,1995-09,SD,0.73909830007391,,,,,9.30133089921172,96.6867878400741,134.67111,20.50356,SDN
14706,1995-10,SD,0.750976269149895,,,,,9.65426826576863,105.390997999842,113.24,38.74,SDN
14707,1995-11,SD,0.815993472052224,,,,,10.6667991177607,101.603895202413,98.721,38.5482,SDN
14708,1995-12,SD,0.526315789473684,,,,,11.3623891291681,163.360977820457,62.24425,46.89425,SDN
14709,1996-01,SD,0.869565217391304,,,,,12.0994608514578,106.353901463157,,,SDN
14710,1996-02,SD,0.900900900900901,,,,,13.1339324430902,100.110135278213,,,SDN
14711,1996-03,SD,1.01010101010101,,,,,13.9543104112016,107.168454431846,,,SDN
14712,1996-04,SD,1.13636363636364,,,,,15.0299208896593,117.0213637952,,,SDN
14713,1996-05,SD,1.25,,,,,15.8586980471641,110.882798680112,,,SDN
14714,1996-06,SD,1.42857142857143,,,,,19.9035076822507,105.4839111755,,,SDN
14715,1996-07,SD,1.47058823529412,,,,,21.2756609699088,110.59677128865,,,SDN
14716,1996-08,SD,1.44927536231884,,,,,23.4587645641141,115.770856005425,,,SDN
14717,1996-09,SD,1.44927536231884,,,,,23.9340901189767,107.33333827963,,,SDN
14718,1996-10,SD,1.44927536231884,,,,,25.018099786828,115.570632422551,,,SDN
14719,1996-11,SD,1.44927536231884,,,,,24.8871409971003,102.814584977428,,,SDN
14720,1996-12,SD,1.44927536231884,,,,,24.3461646353452,106.7827029225,,,SDN
14721,1997-01,SD,1.42857142857143,,,,,24.3663912547011,109.761084634899,,,SDN
14722,1997-02,SD,1.42857142857143,,,,,25.2481347289938,106.545179509814,,,SDN
14723,1997-03,SD,1.42857142857143,,,,,26.4823013337581,111.917000575558,,,SDN
14724,1997-04,SD,1.42857142857143,,,,,26.2772925477445,107.781168174481,,,SDN
14725,1997-05,SD,1.42857142857143,,,,,26.9314008482695,115.559152254915,,,SDN
14726,1997-06,SD,1.58730158730159,,,,,28.2169910615657,101.032362722293,,,SDN
14727,1997-07,SD,1.61290322580645,,,,,29.1775840689406,100.13849343503,,,SDN
14728,1997-08,SD,1.625,,,,,30.9967799267688,97.5212086088193,,,SDN
14729,1997-09,SD,1.655,,,,,30.3937524107187,92.1833448275793,,,SDN
14730,1997-10,SD,1.66,,,,,29.7391298741083,78.3794216773451,,,SDN
14731,1997-11,SD,1.67,,,,,31.5711816340695,77.4033510471122,,,SDN
14732,1997-12,SD,1.722,,,,,32.1472974616546,81.584278559589,,,SDN
14733,1998-01,SD,1.73,,,,,31.7309376445751,76.3758217539952,,,SDN
14734,1998-02,SD,1.77,,,,,31.0002081673376,72.8134728444617,,,SDN
14735,1998-03,SD,1.815,,,,,30.1172648088458,74.4970922326556,,,SDN
14736,1998-04,SD,1.826,,,,,29.7041618203066,81.9132524323813,,,SDN
14737,1998-05,SD,1.9,,,,,32.0799325344779,76.2807604312554,,,SDN
14738,1998-06,SD,1.96,,,,,33.2218794679418,79.4373624922934,,,SDN
14739,1998-07,SD,2.022,,,,,35.3120777427328,83.5618588214003,,,SDN
14740,1998-08,SD,2.115,,,,,35.3011073729127,80.1440696279074,,,SDN
